to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-Stout,E,1.00,MUSIC 102,Class Voice I,MUSI 180,UW-Parkside,"HUM,CRPRF",Class Voice,6
UW-Stout,L,1.00,MUSIC 102,Class Voice I,MUSI 181,UW-Parkside,"HUM,CRPRF",Bsc Voice-Instrumentalist,
UW-Stout,L,2.00,MUSIC 130,Music Appreciation,MUSI 201,UW-Parkside,"ARHU,MUAP",Music Appreciation,6
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 202,UW-Parkside,"HUM, CRPRF",Music Literature,
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 203,UW-Parkside,"HUM, ARTMU",Intro to Music Technology,
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 206,UW-Parkside,"HUM, ARTMU, ESC",Jazz Appreciation (Dv),"203, 7"
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 207,UW-Parkside,"HUM, ARTMU, ESC",Jazz History (Dv),203
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 221,UW-Parkside,"HUM, CRPRF",Music Theory III,
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 222,UW-Parkside,"HUM, CRPRF",Music Theory IV,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 223,UW-Parkside,"HUM, CRPRF",Jazz Fundamentals,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 224,UW-Parkside,"HUM, CRPRF",Jazz Improvisation I,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 225,UW-Parkside,"HUM, CRPRF",Aural Music Theory III,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 226,UW-Parkside,"HUM, CRPRF",Popular Music Theory,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 241,UW-Parkside,"HUM, CRPRF",Keyboard Musicianship III,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 242,UW-Parkside,"HUM, CRPRF",Music Literature Lab,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 254,UW-Parkside,"HUM, CRPRF",Basic Conducting,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 261,UW-Parkside,"HUM, CRPRF",Instr Ensemble-Brass,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 262,UW-Parkside,"HUM, CRPRF",Instr En-Classical Guitar,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 263,UW-Parkside,"HUM, CRPRF",Instr Ensemble-Woodwinds,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 264,UW-Parkside,"HUM, CRPRF",Instr Ensemble-Percussion,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 271,UW-Parkside,"HUM, CRPRF",Instr Technics-Brass,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 272,UW-Parkside,"HUM, CRPRF",Instr Technics-Clsrm/Fret,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 273,UW-Parkside,"HUM, CRPRF",Instr Technics-Percussion,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 274,UW-Parkside,"HUM, CRPRF",Instr Technics-Strings,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 275,UW-Parkside,"HUM, CRPRF",Instr Technics-Woodwinds,
UW-Stout,,1.00-4.00,MUSIC EL,Music Elective,MUSI 290,UW-Parkside,"HUM, CRPRF",Special Topics in Music,8
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 326,UW-Parkside,"HUM, ARTMU, ESB",African-American Music (Dv),201
UW-Stout,L,4.00,MATH 118,Concepts of Mathematics,MATH 101,UW-Parkside,"ARNS,MATH",Intermediate Algebra,
UW-Stout,L,3.00,MATH 118,Concepts of Mathematics,MATH 102,UW-Parkside,"ARNS,MATH",Survey of Mathematics,
UW-Stout,L,2.00,STAT 130,Elementary Statistics,MATH 103,UW-Parkside,"UCTA,ARNS,STAT",Elementary Statistics,"6, 22"
UW-Stout,L,2.00,STAT 130,Elementary Statistics,MATH 109,UW-Parkside,"UCTA,ARNS,STAT",Intro to Statistics,"6, 22"
UW-Stout,L,4.00,MATH 120,Intro College Math I,MATH 111,UW-Parkside,"ARNS,MATH",College Algebra I,
