to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-Oshkosh,U,3.00,GEOG 381,Air Photo Interpret (Ss),GEOG 356,UW-River Falls,DB,Air Photo-Cartography,
UW-Oshkosh,U,3.00,GEOG EL,Geography Elective,GEOG 358,UW-River Falls,DB,Computer Mapping II,
UW-Oshkosh,U,3.00,GEOG 471,Spatial Analysis in Gis,GEOG 360,UW-River Falls,DB,Gis: Theory & Methods,
UW-Oshkosh,U,3.00,GEOG 385,Quant Methods Geog (Ss),GEOG 365,UW-River Falls,DB,Quantitative Analysis,
UW-Oshkosh,U,3.00,GEOG 381,Air Photo Interpret (Ss),GEOG 368,UW-River Falls,DB,Digital Image Processing,
UW-Oshkosh,U,3.00,GEOG 402,Fld Methods in Geog (Ss),GEOG 370,UW-River Falls,DB,Field Course in Geography,
UW-Oshkosh,U,3.00,GEN EL,General Elective,GEOG 376,UW-River Falls,BE,Greece:Culture Past&Pres,
UW-Oshkosh,U,3.00-12.00,GEOG 444,Internship Geog (Ss),GEOG 379,UW-River Falls,DB,Geography Internship,8
UW-Oshkosh,U,3.00,GEOG 325,Geog of Trans & Ind (Ss),GEOG 380,UW-River Falls,DB,Int/Seminar-Amer Frontier,
UW-Oshkosh,U,3.00,HISTORY 411,American Hist Sem,GEOG 385,UW-River Falls,DC,Sem:  American Frontier,
UW-Oshkosh,U,1.00-3.00,GEOG EL,Geography Elective,GEOG 389,UW-River Falls,DB,Special Topics in Geography,8
UW-Oshkosh,U,2.00,GEOG EL,Geography Elective,GEOG 401,UW-River Falls,DB,Senior Colloquium in Geog,
UW-Oshkosh,U,3.00,GEOG 335,Climatology,GEOG 412,UW-River Falls,,Advanced Climatology,
UW-Oshkosh,U,3.00,GEOG EL,Geography Elective,GEOG 450,UW-River Falls,DB,Adv Map Design & Prod,
UW-Oshkosh,U,3.00,GEOG 472,Advanced Gis,GEOG 460,UW-River Falls,"CC, DB",Gis: Analysis & Modeling,
UW-Oshkosh,U,1.00-3.00,GEOG 456,Related Readings,GEOG 490,UW-River Falls,DB,Readings in Geography,8
