to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW Branch Campus,L,3.00,PSY 250,Life Span Devel Psy,SOCSCI (809) 233,Madison Area Tech. College,SS,Developmental Psychology,
UW Branch Campus,L,3.00,PSY 205,Dynamics of Hum Beha,SOCSCI (809) 235,Madison Area Tech. College,SS,Psych of Personal Adjustment,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 236,Madison Area Tech. College,SS,Applied Psychology,
UW Branch Campus,L,3.00,PSY 309,Abnormal Psychology,SOCSCI (809) 237,Madison Area Tech. College,SS,Abnormal Psych,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 238,Madison Area Tech. College,SS,Intro Health Psychology,
UW Branch Campus,L,3.00,PSY 360,Psy/Childhd & Adolesc,SOCSCI (809) 239,Madison Area Tech. College,SS,Child Human Development,
UW Branch Campus,L,3.00,HIS EL,History Elective,SOCSCI (809) 240,Madison Area Tech. College,"SS, ES",Introduction to Latin America,
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 241,Madison Area Tech. College,"SS, ES",Race and Ethnic Relations,
UW Branch Campus,L,3.00,GSW EL,"Gender, Sexuality, & Women's Studies Elective",SOCSCI (809) 250,Madison Area Tech. College,SS,Women in the Arts,
UW Branch Campus,L,3.00,PHI 101,Intro to Philosophy,SOCSCI (809) 260,Madison Area Tech. College,HU,Intro Philosophy,
UW Branch Campus,L,4.00,PHI 211,Elementary Logic,SOCSCI (809) 261,Madison Area Tech. College,MS,Elementary Logic,
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,SOCSCI (809) 262,Madison Area Tech. College,HU,Contemporary Moral Issues,
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,SOCSCI (809) 263,Madison Area Tech. College,"HU, ES",East/West Wld View,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SOCSCI (809) 264,Madison Area Tech. College,,Intro Logic/Critical Thinking,
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,SOCSCI (809) 265,Madison Area Tech. College,HU,Philosophy and the Arts,
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 266,Madison Area Tech. College,HU,Ethics in Medicine,
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 267,Madison Area Tech. College,,Leadership As An Art,
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 268,Madison Area Tech. College,SS,Social & Political Philosophy,
UW Branch Campus,L,3.00,POL EL,Political Science Elective,SOCSCI (809) 269,Madison Area Tech. College,SS,Energy and Society,
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 271,Madison Area Tech. College,SS,Families in Trans,
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 272,Madison Area Tech. College,SS,The Nations Health,
UW Branch Campus,L,3.00,SOC 275,"Religion, Spirit, & Secularism",SOCSCI (809) 275,Madison Area Tech. College,SS,Sociology of Religion,
UW Branch Campus,L,1.00,GEN EL,General Elective,SOCSCI (809) 277,Madison Area Tech. College,,Couple Relationships,
UW Branch Campus,L,3.00,ANT 100,Intro to General Anthro,SOCSCI (809) 280,Madison Area Tech. College,SS,General Anthropology,
UW Branch Campus,L,3.00,ANT 102,Disc Past:Archlgy & Prehis Wld,SOCSCI (809) 281,Madison Area Tech. College,SS,Archaeology & Prehist World,
UW Branch Campus,L,3.00,ANT EL,Anthropology Elective,SOCSCI (809) 282,Madison Area Tech. College,"SS, ES",Native Amer Cult-Great Lakes,
UW Branch Campus,L,3.00,ANT 104,Intro to Cultural Anthropology,SOCSCI (809) 283,Madison Area Tech. College,SS,Cult Anthro & Hum Diversity,
UW Branch Campus,L,3.00,ANT EL,Anthropology Elective,SOCSCI (809) 284,Madison Area Tech. College,SS,Anthro of Race & Ethnicity,
UW Branch Campus,L,3.00,ANT EL,Anthropology Elective,SOCSCI (809) 285,Madison Area Tech. College,SS,"Anthro of Myth, Magic, & Relig",
UW Branch Campus,L,3.00,ANT EL,Anthropology Elective,SOCSCI (809) 286,Madison Area Tech. College,SS,Anthro of Global & Multicultrl,
UW Branch Campus,,3.00,NDC,No Degree Credit,SPEECH (810) 101,Madison Area Tech. College,,Speech,5
UW Branch Campus,L,3.00,CTA 103,Intro Public Speaking,SPEECH (810) 201,Madison Area Tech. College,"UCTA,AP",Fund of Speech Composition,22
UW Branch Campus,L,3.00,CTA 101,Interpersonal Comm,SPEECH (810) 205,Madison Area Tech. College,AP,Small Group & Interpsnl Comm,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 207,Madison Area Tech. College,,Strat For 21st Cent Ldrshp,
UW Branch Campus,L,3.00,CTA 230,Literature & Performance,SPEECH (810) 211,Madison Area Tech. College,HU,Oral Interpretation,
UW Branch Campus,L,3.00,CTA 130,Intro to Theatre,SPEECH (810) 230,Madison Area Tech. College,FA,Intro to Theatre,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 231,Madison Area Tech. College,,Theater Production,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 233,Madison Area Tech. College,HU,Literature of the Theatre,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 235,Madison Area Tech. College,,Stagecraft 1,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 236,Madison Area Tech. College,,Stagecraft 2,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 237,Madison Area Tech. College,AP,Creating Original Theater,
UW Branch Campus,L,3.00,CTA 103,Intro Public Speaking,SPEECH (810) 242,Madison Area Tech. College,"UCTA,AP",Public Speaking,22
UW Branch Campus,L,3.00,CTA 150,Introduction to Film,SPEECH (810) 250,Madison Area Tech. College,FA,Intro to Film,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 252,Madison Area Tech. College,,"Survey of Radio, Tv & Film",
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 254,Madison Area Tech. College,FA,History of World Cinema,
UW Branch Campus,L,2.00,CTA 131,Theatre Laboratory,SPEECH (810) 260,Madison Area Tech. College,AP,Drama Practicum,
UW Branch Campus,L,2.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 261,Madison Area Tech. College,,Drama Tours,
UW Branch Campus,L,3.00,CTA 131,Theatre Laboratory,SPEECH (810) 262,Madison Area Tech. College,AP,Acting 1,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 263,Madison Area Tech. College,AP,Acting 2,
UW Branch Campus,L,2.00,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 264,Madison Area Tech. College,AP,Musical Theater Workshop,
UW Branch Campus,L,2.00,CTA 266,Group Discussion,SPEECH (810) 266,Madison Area Tech. College,SS,Forensics Practicum 4,
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 105,Madison Area Tech. College,"NS, LS",Principles of Animal Biology,
UW Branch Campus,L,4.00,CHE EL,Chemistry Elective,NATSCI (806) 111,Madison Area Tech. College,"NS, LS",Chemistry I,1252
UW Branch Campus,L,4.00,CHE EL,Chemistry Elective,NATSCI (806) 112,Madison Area Tech. College,"NS, LS",Chemistry 2,1252
UW Branch Campus,L,4.00,BIO EL,Biology Elective,NATSCI (806) 114,Madison Area Tech. College,"NS, LS",General Biology,
UW Branch Campus,L,4.00,CHE EL,Chemistry Elective,NATSCI (806) 127,Madison Area Tech. College,"NS, LS",Chemistry 1,
UW Branch Campus,L,4.00,CHE EL,Chemistry Elective,NATSCI (806) 129,Madison Area Tech. College,"NS, LS",Chemistry 2,
UW Branch Campus,L,4.00,CHE 125,Introductory Chemistry,NATSCI (806) 134,Madison Area Tech. College,"UCTA,LS,NS",General Chemistry,22
UW Branch Campus,L,3.00,PHY 141,College Physics I,NATSCI (806) 143,Madison Area Tech. College,"UCTA,LS,NS",College Physics 1,22
UW Branch Campus,L,4.00,PHY 141,College Physics I,NATSCI (806) 154,Madison Area Tech. College,"UCTA,LS,NS",General Physics 1,22
