to_,level_,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
9999,L,3.00,ART 101,Introduction to Drawing,ART 1010,4676,AP,Drawing I:Basic Draw,
9999,L,2.00,ART 101,Introduction to Drawing,ART 1120,4676,AP,Introd to Drawing,
9999,L,2.00,ART EL,Art Elective,ART 1220,4676,AP,Intro to Studio I,
9999,L,3.00,ART EL,Art Elective,ART 1230,4676,FA,Art & Chldrns Lit For Tchrs,
9999,L,3.00,ART EL,Art Elective,ART 1240,4676,FA,Art & Social Studies For Tchrs,
9999,L,2.00,ART EL,Art Elective,ART 1310,4676,AP,Drawing II: Styles,
9999,L,3.00,ART EL,Art Elective,ART 1420,4676,AP,Basic Design I: 2-D,
9999,L,3.00,ART 112,Three-Dimensional Design,ART 1520,4676,AP,Basic Design II: 3-D,
9999,L,2.00,ART EL,Art Elective,ART 1620,4676,AP,Graphic Des Tech I,
9999,L,3.00,ART EL,Art Elective,ART 1630,4676,AP,Letter/Typograph Des,
9999,L,2.00,ART 125,Oil Painting,ART 1710,4676,AP,Painting I: Beginning Painting,
9999,L,2.00,ART EL,Art Elective,ART 1720,4676,AP,Graph Des Techniq II,
9999,L,3.00,ART EL,Art Elective,ART 1730,4676,AP,Graph Dsgn:Hist/Syst,
9999,L,3.00,ART EL,Art Elective,ART 1740,4676,AP,Intro Digital Media,
9999,L,2.00,ART 102,Intermediate Drawing,ART 2010,4676,AP,Drawing IV: Intermediate,
9999,L,2.00,ART 201,Introduction to Life Drawing,ART 2020,4676,AP,Drawing III: Figure,
9999,L,2.00,ART EL,Art Elective,ART 2120,4676,AP,Styles in Drawing,
9999,L,3.00,ART 100,Basic Art Experiences,ART 2130,4676,AP,Design and Color,
9999,L,3.00,ART 181,Surv: Ancient & Medievl,ART 2140,4676,FA,Art Hist I: Ancient/Medieval,
9999,L,3.00,ART 185,Italian Renaissance Art,ART 2210,4676,FA,Art Hist II: Renaissanc to Mod,
9999,L,3.00,ART EL,Art Elective,ART 2220,4676,AP,Perspective Drawing,
9999,L,3.00,ART 111,Two-Dimensional Design,ART 2230,4676,AP,Illustration I,
9999,L,3.00,ART 111,Two-Dimensional Design,ART 2240,4676,AP,Illustration I,
9999,L,2.00,ART 101,Introduction to Drawing,ART 2320,4676,AP,Basic Drawing I,
9999,L,3.00,ART 112,Three-Dimensional Design,ART 2330,4676,AP,Illustration II,
9999,L,3.00,ART EL,Art Elective,ART 2410,4676,AP,Painting II: Intermed Painting,
9999,L,2.00,ART 102,Intermediate Drawing,ART 2420,4676,AP,Basic Drawing II,
9999,L,3.00,ART 180,Artist & Visual Arts,ART 2430,4676,FA,Art Survey,
9999,L,2.00,CHE 112,Foundations of Chemistry,CHEMSTRY 1020,4676,EL,Introductory Chemistry,
9999,L,5.00,CHE 125,Introductory Chemistry,CHEMSTRY 1050,4676,"UCTA,LS,NS",Survey of General Chemistry,22
9999,L,4.00,CHE 145,General Chemistry I,CHEMSTRY 1140,4676,"UCTA,LS,NS",General Chemistry I,22
9999,L,5.00,CHE EL,Chemistry Elective,CHEMSTRY 1150,4676,"NS, LS",Natural Science I,
9999,L,4.00,CHE 155,General Chemistry II,CHEMSTRY 1240,4676,"LS,NS",General Chemistry II,
9999,L,2.00,CHE EL,Chemistry Elective,CHEMSTRY 1320,4676,NS,Qualitative Analysis,
9999,L,5.00,CHE 165,Chemistry For Engineers,CHEMSTRY 1450,4676,"NS,LS",Chemistry For Engineers,
9999,L,5.00,CHE EL,Chemistry Elective,CHEMSTRY 1650,4676,"NS, LS",General Chemistry,
9999,L,5.00,CHE EL,Chemistry Elective,CHEMSTRY 1750,4676,"NS, LS",Honors Chemistry,
9999,L,1.00-3.00,CHE EL,Chemistry Elective,CHEMSTRY 2000,4676,,Undergraduate Research,8
9999,L,4.00,CHE EL,Chemistry Elective,CHEMSTRY 2150,4676,"NS, LS",Quantitative Analysis,
9999,L,4.00,CHE EL,Chemistry Elective,CHEMSTRY 2730,4676,NS,Inorganic Chemistry,
9999,L,2.00,ART EL,Art Elective,ART 2490,4676,AP,Painting III: Figure,
9999,L,1.00-3.00,ART EL,Art Elective,ART 2500,4676,,Topics in Art,8
9999,L,3.00,ART 131,Intro to Sculpture,ART 2510,4676,AP,Sculpture I: Basic,
9999,L,3.00,ART 154,Intro to Ceramics,ART 2520,4676,AP,Ceramics I,
9999,L,2.00-3.00,ART EL,Art Elective,ART 2530,4676,AP,Lettrng/Typogr Des I,8
9999,L,3.00,ART 254,Intermed Ceramics,ART 2620,4676,AP,Ceramics II,
9999,L,3.00,ART EL,Art Elective,ART 2630,4676,AP,Lettrng/Typog Des II,
9999,L,3.00,ART EL,Art Elective,ART 2710,4676,AP,Graph Des I: Letter/Typo Desgn,
9999,L,2.00,ART 125,Oil Painting,ART 2720,4676,AP,Oil Painting,
9999,L,3.00,ART EL,Art Elective,ART 2730,4676,"FA, ES",Art His IV: Ethn Art/U. S.,
9999,L,3.00,ART EL,Art Elective,ART 2740,4676,AP,Graph Des II: Intr Dsgn Studio,
9999,L,3.00,ART EL,Art Elective,ART 2750,4676,"FA, ES",Native American Art,
9999,L,3.00,ART EL,Art Elective,ART 2920,4676,,Crafts I: Fibers and Fabrics,
9999,L,3.00,BUS EL,Business Elective,BUSADMIN 1200,4676,,Intro to Amer Bus Enterprise,
9999,L,3.00,BUS EL,Business Elective,BUSADMIN 1300,4676,,Global Business,
9999,L,3.00,BUS EL,Business Elective,BUSADMIN 2330,4676,,Leadership and Management,
9999,L,3.00,BUS EL,Business Elective,BUSADMIN 2630,4676,,Introduction to Marketing,
9999,L,3.00,BUS 110,Personal Finance,BUSADMIN 2930,4676,AP,Personl Financl Plan,
9999,L,1.00-4.00,BUS EL,Business Elective,BUSADMIN 2940,4676,,Special Problems,8
9999,L,1.00-3.00,BUS EL,Business Elective,BUSADMIN 2950,4676,,Special Issues in Business,8
9999,L,4.00,CHI 101,1st Semester Chinese,CHINESE 1010,4676,HU,Intro to Chinese I,
9999,L,4.00,CHI 105,2nd Semester Chinese,CHINESE 1020,4676,HU,Intro to Chinese II,
9999,L,4.00,GEN EL,General Elective,CHINESE 1030,4676,,Intro to Chinese III,
9999,L,4.00,GEN EL,General Elective,CHINESE 1040,4676,,Intro to Chinese IV,
9999,L,3.00,EGR EL,Engineering Elective,CIVILENG 2120,4676,,Civil Engr Computer Appl,
9999,L,3.00,EGR EL,Engineering Elective,CIVILENG 2630,4676,,Elements of Surveying,
9999,L,3.00,EGR EL,Engineering Elective,CIVILENG 2640,4676,,Route Layout and Photogram,
9999,L,2.00,EGR EL,Engineering Elective,CIVILENG 2950,4676,,Civil and Envir Engr Coop Educ,
9999,L,2.00,EGR EL,Engineering Elective,CIVILENG 2960,4676,,Civil and Environ Engr Coop Ed,
9999,L,1.00,EGR EL,Engineering Elective,CIVILENG 2970,4676,,Civil and Envir Engr Intern,
9999,L,1.00,CPS EL,Computer Sciences Elective,COMPUTER 1010,4676,,Intro to Computer Science,
9999,L,3.00,CPS 110,Intro to Computer Sci (Basic),COMPUTER 1030,4676,EL,Intro Computer Conc,
9999,L,3.00,CPS 110,Intro to Computer Sci (Basic),COMPUTER 1130,4676,EL,Introduction to Programming,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 1230,4676,MS,Intro Computer Sci,
9999,L,3.00,CPS 270,Data Structures,COMPUTER 1330,4676,AP,Intr Data Structures,
9999,L,3.00,CPS 217,Computer Science I,COMPUTER 1430,4676,MS,Programming in C++,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 1830,4676,,Microcomputer Applications,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 2030,4676,,Contemp Bus Progrmng,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 2130,4676,,Prog Small Comp Sys,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 2230,4676,MS,Programming in Cobol,
9999,L,3.00,CPS 211,Alg Lang Prog (Fort),COMPUTER 2330,4676,MS,Scientific Programng,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 2340,4676,,Programming in Vb.Net,
9999,L,2.00,CPS EL,Computer Sciences Elective,COMPUTER 2420,4676,,Data Proc With Rpg,
9999,L,3.00,CPS 270,Data Structures,COMPUTER 2430,4676,AP,Object-Orien Prog & Data Str I,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 2530,4676,,Programming in Rpg,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 2630,4676,,Object-Orient Prog/Data Str II,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 2730,4676,,Appl Dev/4th Gen Lan,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 2830,4676,,Adv Microcomp Applic,
9999,L,3.00,CPS EL,Computer Sciences Elective,COMPUTER 2930,4676,,Obj-Orien Prog/Cobol,
9999,L,1.00-3.00,CPS EL,Computer Sciences Elective,COMPUTER 2990,4676,,Comp Science Special Topics,8
9999,L,3.00,CPS 260,Prog in Assembly Lang,COMPUTER 3330,4676,MS,Assem Prog/Comp Org,
9999,L,1.00,EDU EL,Education Elective,COUNSPSY 1010,4676,,Introduction to College Life,
9999,L,1.00,EDU EL,Education Elective,COUNSPSY 2220,4676,,Career Planning/Decision Makg,
9999,L,1.00,GEN EL,General Elective,BIOLOGY 1020,4676,,Bioquest: Found College Succes,
9999,L,2.00-3.00,BIO EL,Biology Elective,BIOLOGY 1030,4676,,Intro to Biotechnol,8
9999,L,2.00-3.00,BIO EL,Biology Elective,BIOLOGY 1130,4676,,Intro Anthropology,8
9999,L,4.00,BIO EL,Biology Elective,BIOLOGY 1140,4676,"NS, LS",Intro Biology,
9999,L,5.00,BIO 101,Concepts of Biology,BIOLOGY 1150,4676,"UCTA,LS,NS",General Biology,22
9999,L,3.00,BIO EL,Biology Elective,BIOLOGY 1230,4676,NS,Natural Sci: Biology,
9999,L,5.00,BIO EL,Biology Elective,BIOLOGY 1250,4676,"NS, LS",Natural Science II,
9999,L,5.00,BIO 162,General Botany,BIOLOGY 1350,4676,"NS,LS",General Botany,
9999,L,4.00,BIO EL,Biology Elective,BIOLOGY 1440,4676,"NS, LS",Animal Biology,
9999,L,2.00,BIO EL,Biology Elective,BIOLOGY 1520,4676,,Dairy Bacteriology,
9999,L,5.00,BIO EL,Biology Elective,BIOLOGY 1650,4676,NS,The Unity of Life,
9999,L,5.00,BIO EL,Biology Elective,BIOLOGY 1750,4676,NS,The Diversity of Life,
9999,L,4.00,BIO EL,Biology Elective,BIOLOGY 2040,4676,"NS, LS",Cell Biology,
9999,L,3.00,BIO 277,Ornithology,BIOLOGY 2130,4676,"NS,LS",Plants and Society,
9999,L,5.00,BIO 182,Human Anat & Physiology,BIOLOGY 2140,4676,"LS,NS",Human Anatomy & Physlgy I,
9999,L,5.00,BIO 286,Anatomy and Physiology,BIOLOGY 2240,4676,"LS,NS",Human Anatomy & Physiol II,
9999,L,0.00-3.00,BIO EL,Biology Elective,BIOLOGY 2330,4676,NS,Applied Microbiology,8
9999,L,4.00,BIO 182,Human Anat & Physiology,BIOLOGY 2340,4676,"LS,NS",Essentls of Anatomy Physiology,
9999,L,3.00,GEN EL,General Elective,BIOLOGY 2420,4676,,Fund Biological Investigations,
9999,L,4.00,BIO EL,Biology Elective,BIOLOGY 2450,4676,NS,"Fungi, Algae and Bryophytes",
9999,L,3.00-4.00,BIO EL,Biology Elective,BIOLOGY 2630,4676,NS,Field Biology,8
9999,L,5.00,BIO EL,Biology Elective,BIOLOGY 2640,4676,"NS, LS",Invertebrate Zoology,
9999,L,3.00,GEN EL,General Elective,AGET 1750,4676,,"Equip, Struc and Power Systms",
9999,L,3.00,GEN EL,General Elective,AGET 2750,4676,,Basic Woodwkg Proc,
9999,L,3.00,SOC EL,Sociology Elective,CRIMLJUS 1130,4676,SS,Intro to Criminal Justice,
9999,L,3.00,GEN EL,General Elective,CRIMLJUS 1330,4676,,Intro to Crime Scene Investiga,
9999,L,3.00,SOC EL,Sociology Elective,CRIMLJUS 2130,4676,SS,Foundations of Policing,
9999,L,3.00,SOC EL,Sociology Elective,CRIMLJUS 2230,4676,SS,Foundations of Corrections,
9999,L,3.00,GEN EL,General Elective,CRIMLJUS 2320,4676,,Fingerprint Classifi & Develop,
9999,L,3.00,GEN EL,General Elective,CRIMLJUS 2330,4676,SS,Human Behavior,
9999,L,3.00,SOC EL,Sociology Elective,CRIMLJUS 2340,4676,SS,U S Courts & the Crim Just Sys,
9999,L,2.00,GEN EL,General Elective,CRIMLJUS 2420,4676,,Evidence Collection & Preserv,
9999,L,4.00,GEN EL,General Elective,CRIMLJUS 2520,4676,,Crime Scene Processing Techniq,
9999,L,3.00,GEN EL,General Elective,CRIMLJUS 2630,4676,SS,Private Security Operations,
9999,L,3.00,SOC EL,Sociology Elective,CRIMLJUS 2830,4676,"SS, ES",Ethnicity/Race/Crime,
9999,L,3.00,GEN EL,General Elective,CRIMLJUS 2930,4676,SS,Foundations of Interviewing,
9999,L,3.00,EGR EL,Engineering Elective,ELECTENG 1210,4676,,Circuit Modeling I,
9999,L,4.00,EGR EL,Engineering Elective,ELECTENG 2210,4676,,Circuit Modeling II,
9999,L,4.00,EGR EL,Engineering Elective,ELECTENG 2220,4676,,Signals and Systems,
9999,L,0.00-4.00,EGR EL,Engineering Elective,ELECTENG 2240,4676,,Network Modeling,8
9999,L,2.00,EGR EL,Engineering Elective,ELECTENG 2950,4676,,Elect Eng Coop Educ,
9999,L,2.00,EGR EL,Engineering Elective,ELECTENG 2960,4676,,Elec Engr Coop Educ,
9999,L,1.00,EGR EL,Engineering Elective,ELECTENG 2970,4676,,Elect Engr Internshp,
9999,L,3.00,ECO 203,Economics - Macro,ECONOMIC 2130,4676,SS,Principles of Macroeconomics,
9999,L,3.00,ECO 204,Economics - Micro,ECONOMIC 2230,4676,SS,Princ of Microeconomics,
9999,L,3.00,ECO EL,Economics Elective,ECONOMIC 2250,4676,SS,Economics and Western Hist I,
9999,L,3.00,ECO EL,Economics Elective,ECONOMIC 2260,4676,SS,Economics and Western Hist II,
9999,L,3.00,ECO 243,Eco & Bus Statistics,ECONOMIC 2410,4676,MS,Interpretation Bus/Econ Data,
9999,L,3.00,ECO EL,Economics Elective,ECONOMIC 2930,4676,"SS, ES",Contemp Econ Issues,
9999,L,3.00,ECO EL,Economics Elective,ECONOMIC 2940,4676,"SS, ES","Pol Econ Race, Gndr/Ethn",
9999,L,4.00,ENG EL,English Elective,ENGLISH 1040,4676,,Studio College Writing I,
9999,L,2.00,ENG EL,English Elective,ENGLISH 1050,4676,,Basic English Reading (Esl),
9999,L,1.00-2.00,ENG EL,English Elective,ENGLISH 1120,4676,,Vocabulary Develop,8
9999,L,3.00,ENG 101,College Write & Critical Read,ENGLISH 1130,4676,"UCTA,EL",College Writing I,22
9999,L,1.00,ENG EL,English Elective,ENGLISH 1140,4676,,English Composition (Esl),
9999,L,1.00,ENG EL,English Elective,ENGLISH 1150,4676,,English Grammar (Esl),
9999,L,1.00,ENG EL,English Elective,ENGLISH 1200,4676,,American Literature (Esl),
9999,L,3.00,ENG 102,"Crit Write, Read, and Research",ENGLISH 1230,4676,CR,College Writing II,
9999,L,3.00,ENG 250,Intro to Literary Studies,ENGLISH 1330,4676,HU,Intro to Literature,
9999,L,3.00,ENG 370,Theme Engl/Amer Lit,ENGLISH 1430,4676,HU,Thematic Studies in Literature,
9999,L,1.00,ENG EL,English Elective,ENGLISH 2010,4676,,Writing Resrch Paper,
9999,L,3.00,ENG EL,English Elective,ENGLISH 2030,4676,,Advanced Composition,
9999,L,3.00,ENG EL,English Elective,ENGLISH 2050,4676,HU,Science Fiction,
9999,L,3.00,ENG 203,Creative Writing I,ENGLISH 2120,4676,FA,Intro to Creative Writing,
9999,L,3.00,ENG 260,British Literature I,ENGLISH 2130,4676,HU,Brit Lit I: Bgs Thru Age Swift,
9999,L,3.00,ENG 261,British Literature II,ENGLISH 2230,4676,HU,Eng Lit:Restor Thru Rom Age,
9999,L,3.00,ENG EL,English Elective,ENGLISH 2250,4676,HU,Introduction to Film,
9999,L,3.00,ENG EL,English Elective,ENGLISH 2330,4676,HU,Brit Lit II: Romtcsm to Pres,
9999,L,3.00,ENG 262,American Literature I,ENGLISH 2430,4676,HU,Amer Lit Through the Civil War,
9999,L,3.00,ENG 263,American Literature II,ENGLISH 2530,4676,HU,Amer Lit Since the Civil War,
9999,L,3.00,ENG 274,Westrn Traditn Lit,ENGLISH 2630,4676,HU,World Literature,
9999,L,3.00,ENG EL,English Elective,ENGLISH 2640,4676,HU,World Literature I,
9999,L,3.00,ENG EL,English Elective,ENGLISH 2650,4676,HU,World Literature II,
9999,L,3.00,ENG 276,Twentieth and Twenty-First Lit,ENGLISH 2730,4676,HU,Contemporary Lit,
9999,L,2.00,ENG EL,English Elective,ENGLISH 2820,4676,,Traditional Grammar,
9999,L,3.00,ENG 279,Women Writers,ENGLISH 2830,4676,"HU, ES",Survey Women Writers,
9999,L,3.00,ENG 279,Women Writers,ENGLISH 2860,4676,"HU, ES",Major Women Writers,
9999,L,3.00,ENG 278,Multicult Lit/Am (Es),ENGLISH 2930,4676,"ES,HU",Minority Wom Writ of U S,
9999,L,3.00,GEN EL,General Elective,AGRIC 1000,4676,,Introduction to Animal Science,
9999,L,1.00,GEN EL,General Elective,AGRIC 1010,4676,,Intensive Gardening,
9999,L,2.00,GEN EL,General Elective,AGRIC 1200,4676,,Animal Science Mgmt,
9999,L,3.00,GEN EL,General Elective,AGRIC 1260,4676,,Crop Science,
9999,L,1.00,GEN EL,General Elective,AGRIC 1270,4676,,Crop/Weed/Pest Ident,
9999,L,3.00,GEN EL,General Elective,AGRIC 1320,4676,,Intro to Ornamental Hort,
9999,L,3.00,GEN EL,General Elective,AGRIC 2000,4676,,Meat Animal Eval,
9999,L,3.00,GEN EL,General Elective,AGRIC 2020,4676,,Introduction to Dairy Science,
9999,L,3.00,GEN EL,General Elective,AGRIC 2030,4676,,Intro Food Science,
9999,L,3.00,GEN EL,General Elective,AGRIC 2050,4676,,Dairy Cattle Evaluation,
9999,L,4.00,GEN EL,General Elective,AGRIC 2230,4676,,Soils,
9999,L,3.00,GEN EL,General Elective,AGRIC 2260,4676,,Crop Growth + Cult,
9999,L,3.00,GEN EL,General Elective,AGRIC 2330,4676,,Soil Fertility,
9999,L,2.00,GEN EL,General Elective,AGRIC 2400,4676,,Basic Floral Design,
9999,L,4.00,FRE 101,1st Semester French,FRENCH 1040,4676,HU,Elementary French,
9999,L,4.00,FRE 102,2nd Sem French,FRENCH 1140,4676,HU,Elementary French,
9999,L,2.00-4.00,FRE EL,French Elective,FRENCH 1240,4676,HU,Elementary French,8
9999,L,4.00,FRE 201,3rd Sem French,FRENCH 2040,4676,HU,Intermediate French,
9999,L,4.00,FRE 202,4th Sem French,FRENCH 2140,4676,HU,Intermediate French,
9999,L,4.00,FRE EL,French Elective,FRENCH 2240,4676,HU,Intermed French,
9999,L,3.00,GEN EL,General Elective,ENERGY 2130,4676,SS,"Energy, Environment, & Society",
9999,L,3.00,BUS 201,Intro Accounting,ACCTING 2010,4676,AP,Financial Accounting,
9999,L,3.00,BUS EL,Business Elective,ACCTING 2020,4676,,Management Accounting,
9999,L,4.00,GLG EL,Geology Elective,GEOLOGY 1040,4676,"NS, LS",General Geology,
9999,L,4.00,GLG 101,Physical Geology,GEOLOGY 1140,4676,"NS,LS",Physical Geology,
9999,L,4.00,GLG 102,Historical Geology,GEOLOGY 1240,4676,"NS,LS",Historical Geology,
9999,L,3.00,GLG EL,Geology Elective,GEOLOGY 2330,4676,NS,History of Life,
9999,L,1.00,GEN EL,General Elective,ETHNSTDY 1010,4676,ES,Race/Gender Issues,
9999,L,3.00,GEN EL,General Elective,ETHNSTDY 1030,4676,"SS, ES, UCTA","Race, Gender, and Class",22
9999,L,3.00,MUS EL,Music Elective,ETHNSTDY 1240,4676,"FA, ES",Mus Makng Ethn Communities (E),
9999,L,3.00,GEN EL,General Elective,ETHNSTDY 2030,4676,ES,The Nativ Amer Exper,
9999,L,3.00,ANT 314,Indians of North America (Es),ETHNSTDY 2130,4676,"HU, ES",The Native American Experienc,
9999,L,3.00,GEN EL,General Elective,ETHNSTDY 2200,4676,ES,Intro to Ethnic Studies,
9999,L,3.00,GEN EL,General Elective,ETHNSTDY 2230,4676,,Black Experience in the U. S.,
9999,L,3.00,GEN EL,General Elective,ETHNSTDY 2530,4676,ES,Race and Science,
9999,L,3.00,ART EL,Art Elective,ETHNSTDY 2730,4676,"FA, ES",Art His IV: Ethn Art/U. S.,
9999,L,3.00,ART EL,Art Elective,ETHNSTDY 2750,4676,"FA, ES",Native American Art,
9999,L,3.00,SOC EL,Sociology Elective,ETHNSTDY 2830,4676,"SS, ES",Ethnicity/Race/Crime,
9999,L,3.00,ENG EL,English Elective,ETHNSTDY 2930,4676,"HU, ES",Minority Wom Writ of U S,
9999,L,3.00,POL EL,Political Science Elective,ETHNSTDY 2940,4676,"SS, ES","Pol Econ Race, Gndr/Ethn",
9999,L,4.00,GEO 120,Intro to Physical Geography,GEOGRPHY 1040,4676,NS,Planet Earth,
9999,L,4.00,GEO 124,Phys Geog: Landforms,GEOGRPHY 1140,4676,"NS,LS",Global Landforms,
9999,L,2.00,GEO EL,Geography Elective,GEOGRPHY 1220,4676,NS,Naturl Sci:Earth Sci,
9999,L,3.00,GEO 101,Intro Cult Geography,GEOGRPHY 1230,4676,SS,Survey Cultural Geog,
9999,L,4.00,GEO 123,Phy Geo: Wthr & Clim,GEOGRPHY 1240,4676,"LS,NS",Weather and Climate,
9999,L,5.00,GEO EL,Geography Elective,GEOGRPHY 1250,4676,"NS, LS",Natural Science II,
9999,L,1.00,GEO EL,Geography Elective,GEOGRPHY 1260,4676,,United States Geography (Esl),
9999,L,3.00,GEO 110,World Regnl Geog,GEOGRPHY 1330,4676,SS,World Regional Geography,
9999,L,4.00,GEO EL,Geography Elective,GEOGRPHY 1340,4676,,Biogeography,
9999,L,3.00,GEO EL,Geography Elective,GEOGRPHY 2230,4676,NS,Cartography,
9999,L,3.00,GEO 115,Economic Geog,GEOGRPHY 3030,4676,SS,Economic Geography,
9999,L,3.00,GEO 341,The US and Canada,GEOGRPHY 3130,4676,SS,Geog of U.S./Canada,
9999,L,3.00,GEO 350,Envirnmntl Conservtn,GEOGRPHY 3330,4676,SS,Environmental Conservation,
9999,L,4.00,GER 102,2nd Sem German,GERMAN 1140,4676,AP,Elementary German,
9999,L,4.00,GER 101,1st Semester German,GERMAN 1240,4676,HU,Elementary German,
9999,L,4.00,GER 102,2nd Sem German,GERMAN 1340,4676,HU,Elementary German,
9999,L,4.00,GER EL,German Elective,GERMAN 2040,4676,HU,Intermed French,
9999,L,4.00,GER 201,3rd Sem German,GERMAN 2140,4676,HU,Intermed German,
9999,L,4.00,GER 201,3rd Sem German,GERMAN 2240,4676,HU,Intermediate German,
9999,L,4.00,GER 202,4th Sem German,GERMAN 2340,4676,HU,Intermediate German,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1000,4676,AP,Fitness Assessment and Mgmt,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1020,4676,AP,Criminal Justice Fitness,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1100,4676,AP,Seasonal Activities,
9999,L,1.00,HES 019,Lifetme Activ: Weight Training,HHP 1110,4676,AP,Weight Training,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1120,4676,AP,Aerobic Weight Training,
9999,L,1.00,HES 002,Badminton,HHP 1130,4676,AP,Badminton,
9999,L,1.00,HES 005,Team Sports: Basketball,HHP 1140,4676,AP,Basketball,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1150,4676,AP,Cycling,
9999,L,1.00,HES 009,Lifetime Activity: Golf,HHP 1190,4676,AP,Golf,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1200,4676,AP,Self Defense,
9999,L,1.00,HES 009,Lifetime Activity: Golf,HHP 1210,4676,AP,Golf,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1220,4676,AP,Hydroaerobics,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1230,4676,AP,Jogging/Walking,
9999,L,1.00,HES 012,Racquetbal/Handball,HHP 1240,4676,AP,Racquetball,
9999,L,1.00,HES 046,Lifetime Activity: Yoga,HHP 1250,4676,AP,Relaxation,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1280,4676,AP,Personal Conditioning,
9999,L,1.00,HES 012,Racquetbal/Handball,HHP 1290,4676,AP,Racquetball/Badminton,
9999,L,1.00,HES 027,Lifetime Activity: Fitness,HHP 1300,4676,AP,Personal Fitness,
9999,L,1.00,HES 061,Scuba Diving,HHP 1310,4676,AP,Scuba Diving,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1320,4676,AP,Advanced Scuba Diving,
9999,L,1.00,HES 043,Cross Country Skiing,HHP 1330,4676,AP,Cross-Country Skiing,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1340,4676,AP,Soccer,
9999,L,1.00,HES 001,Archery,HHP 1350,4676,AP,Archery,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1360,4676,AP,Canoeing,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1370,4676,AP,"Dnce Tech & Prac(Ball,Lat,Cou)",
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1380,4676,AP,Triathlon Training,
9999,L,0.50-1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1400,4676,AP,Fitness/Activity,8
9999,L,1.00,HES 055,Beginning Swimming,HHP 1410,4676,AP,Swimming,
9999,L,1.00,HES 016,Lifetime Activity: Tennis,HHP 1430,4676,AP,Tennis,
9999,L,1.00,HES 018,Team Sports: Volleyball,HHP 1440,4676,AP,Volleyball,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1450,4676,AP,Wallyball/Volleyball,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1460,4676,,Yoga / Pilates,
9999,L,1.00,HES 001,Archery,HHP 1510,4676,AP,Archery,
9999,L,1.00,HES 006,Lifetime Activity: Bowling,HHP 1530,4676,AP,Bowling,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1620,4676,AP,Aikido,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1630,4676,AP,Self-Defense,
9999,L,1.00,HES 041,Lifetme Activ: Skiing/Snowbrd,HHP 1640,4676,AP,Downhill Skiing,
9999,L,1.00,HES 019,Lifetme Activ: Weight Training,HHP 1710,4676,AP,Weight Training,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 1720,4676,AP,Intermediate Weight Training,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 2010,4676,AP,Aerobics/Hydroaerobics,
9999,L,2.00,HES 213,First Aid&Emerg Care,HHP 2020,4676,AP,1st Aid/Acc Prev/Comm Cpr,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 2030,4676,,Health Education,
9999,L,4.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 2040,4676,,"Mthds Health, Nutr & Phys Educ",
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 2080,4676,AP,Movement Education,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",HHP 2310,4676,,Intro Adaptive Phy Ed,
