to_,level_,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
9999,L,3.00,GEN EL,General Elective,AGEC 101,4678,,Econ and Mgmt in Ag,
9999,L,3.00,GEN EL,General Elective,AGEC 230,4678,SS,Agricultural Economics I,
9999,L,3.00,GEN EL,General Elective,AGEC 231,4678,SS,Agricultural Economics II,
9999,L,2.00,GEN EL,General Elective,AGEC 240,4678,,Cooperatives,
9999,L,3.00,GEN EL,General Elective,AGEC 250,4678,,World Food & Populations(G),
9999,L,2.00-4.00,GEN EL,General Elective,AGEC 270,4678,,Internship I,8
9999,L,0.50-3.00,GEN EL,General Elective,AGEC 289,4678,,St: Agricultural Economics,8
9999,P,3.00,NDC,No Degree Credit,BIOL 090,4678,,Found of Chemistry,5
9999,L,3.00,BIO 101,Concepts of Biology,BIOL 100,4678,"UCTA,LS,NS",Introduction to Biology,22
9999,L,3.00,BIO EL,Biology Elective,BIOL 101,4678,NS,Concepts in Biology,
9999,L,1.00,BIO EL,Biology Elective,BIOL 110,4678,,Freshman Colloquium,
9999,L,3.00,BIO EL,Biology Elective,BIOL 150,4678,"UCTA, NS, LS",General Biology,22
9999,L,4.00,BIO EL,Biology Elective,BIOL 160,4678,"NS, LS",Gen Biol Freshman Res,1210
9999,L,3.00,BIO EL,Biology Elective,BIOL 195,4678,,Freshman Research,1210
9999,L,3.00,BIO 161,Survey of Botany,BIOL 210,4678,"NS,LS",General Botany,
9999,L,3.00,BIO EL,Biology Elective,BIOL 230,4678,"NS, LS",General Zoology,
9999,L,4.00,BIO 271,Vertebrate Biology,BIOL 235,4678,"NS,LS",Comparative Anatomy,
9999,L,3.00,BIO EL,Biology Elective,BIOL 240,4678,"NS, LS",Cell and Mol Biology,
9999,L,2.00,LEC 105,English Language Acad Reading,BIOL 243,4678,,Biol Greek/Latin,
9999,L,3.00,BIO EL,Biology Elective,BIOL 253,4678,NS,Human Biology,
9999,L,1.00-3.00,BIO EL,Biology Elective,BIOL 289,4678,,Special Topics in Biology,8
9999,L,2.00,BIO EL,Biology Elective,BIOL 295,4678,,Lab Research Experience,
9999,L,2.00,BIO EL,Biology Elective,BIOL 296,4678,,Field Research Experience,
9999,L,0.50-3.00,BIO EL,Biology Elective,BIOT 289,4678,,St: Biotechnology Biology,8
9999,L,3.00,ART EL,Art Elective,ART 100,4678,FA,Intro to Visual Art,
9999,L,2.00,ART EL,Art Elective,ART 101,4678,FA,Understdng Art-Elem,
9999,L,3.00,ART 111,Two-Dimensional Design,ART 121,4678,AP,2d Design Foundation,601
9999,L,3.00,ART 101,Introduction to Drawing,ART 131,4678,AP,Drawing I,
9999,L,3.00,ART 102,Intermediate Drawing,ART 132,4678,AP,Drawing II,
9999,L,2.00,ART EL,Art Elective,ART 200,4678,AP,Sculpt-Non-Majors,
9999,L,2.00,ART EL,Art Elective,ART 201,4678,AP,Clay- Non-Majors,
9999,L,2.00,ART EL,Art Elective,ART 202,4678,AP,Jewelry- Non-Majors,
9999,L,2.00,ART EL,Art Elective,ART 203,4678,AP,Fibers-Non-Majors,
9999,L,2.00,ART EL,Art Elective,ART 204,4678,AP,Glass- Non-Majors,
9999,L,2.00,ART EL,Art Elective,ART 205,4678,AP,Painting-Non-Majors,
9999,L,2.00,ART EL,Art Elective,ART 206,4678,AP,Printmaking For Non-Majors,
9999,L,3.00,ART 181,Surv: Ancient & Medievl,ART 211,4678,FA,Ancient to Medieval Art Hist,
9999,L,3.00,ART 183,Renaiss - Modern Art,ART 212,4678,FA,Ren to Early Modern Art Histor,
9999,L,3.00,ART EL,Art Elective,ART 215,4678,AP,History of Fibers,
9999,L,3.00,ART EL,Art Elective,ART 218,4678,FA,Phil & Hist of Visual Art,
9999,L,3.00,ART EL,Art Elective,ART 225,4678,,Advertising Design I,
9999,L,3.00,ART EL,Art Elective,ART 226,4678,AP,Introduction to Fibers,
9999,L,3.00,ART 154,Intro to Ceramics,ART 227,4678,AP,Introduction to Ceramics,
9999,L,3.00,ART EL,Art Elective,ART 228,4678,AP,Introduction to Metals,
9999,L,3.00,ART EL,Art Elective,ART 229,4678,AP,Introduction to Glass,
9999,L,3.00,ART 161,Introduction to Photography,ART 235,4678,AP,Intro to Photography,
9999,L,3.00,ART 141,Intro to Printmaking,ART 236,4678,AP,Introduction to Printmaking,
9999,L,3.00,ART 131,Intro to Sculpture,ART 237,4678,AP,Introduction to Sculpture,
9999,L,3.00,ART 121,Intro to Painting,ART 238,4678,AP,Intro to Painting,
9999,L,3.00,ART EL,Art Elective,ART 239,4678,AP,Introduction to Video,
9999,L,3.00,ART EL,Art Elective,ART 240,4678,AP,Color Theory,
9999,L,2.00,ART EL,Art Elective,ART 250,4678,AP,Child Art,
9999,L,2.00,ART EL,Art Elective,ART 251,4678,,Middle and Secondary Art,
9999,L,4.00,ART EL,Art Elective,ART 253,4678,AP,Art in the Schools,
9999,L,1.00,ART EL,Art Elective,ART 261,4678,,World Arts,
9999,L,0.50-3.00,ART EL,Art Elective,ART 289,4678,,St: Art,8
9999,L,3.00,BUS EL,Business Elective,ACCT 201,4678,AP,Survey of Accounting,
9999,L,3.00,BUS 201,Intro Accounting,ACCT 231,4678,AP,Principles of Accounting I,
9999,L,3.00,BUS 204,Managerial Account,ACCT 232,4678,AP,Principles of Accounting II,
9999,L,1.00-3.00,BUS EL,Business Elective,ACCT 279,4678,,Internship,8
9999,L,0.50-3.00,BUS EL,Business Elective,ACCT 289,4678,,St: Accounting,8
9999,L,3.00,BUS EL,Business Elective,BLAW 265,4678,,Business Law I,
9999,L,3.00,BUS EL,Business Elective,BLAW 266,4678,,Business Law II,
9999,L,0.50-3.00,BUS EL,Business Elective,BLAW 289,4678,,St: Business Law,8
9999,L,3.00,GEN EL,General Elective,AGED 110,4678,,Agricultural Communications,
9999,L,1.00,GEN EL,General Elective,AGED 120,4678,,Orientation to Ag & Ext Educ,
9999,L,2.00,GEN EL,General Elective,AGED 140,4678,,Strategies For Acad Excellence,
9999,L,2.00,GEN EL,General Elective,AGED 201,4678,,"Prog Del: Ag, Ext, &Ldr",
9999,L,3.00,GEN EL,General Elective,AGED 202,4678,,Leadership & Group Dynamics,
9999,L,3.00,GEN EL,General Elective,AGED 230,4678,,Writing For Ag Food & Nr,
9999,L,2.00,GEN EL,General Elective,AGED 260,4678,,Professional Careers in Agric,
9999,L,2.00-4.00,GEN EL,General Elective,AGED 270,4678,,Internship I,8
9999,L,1.00,GEN EL,General Elective,AGED 275,4678,,Aged Early Field Exper,
9999,L,0.50-3.00,GEN EL,General Elective,AGED 289,4678,,St: Agricultural Education,8
9999,L,2.00,GEN EL,General Elective,AGED 290,4678,,Prof Careers in Agriculture,
9999,L,2.00,BUS EL,Business Elective,CBE 100,4678,,Cbe First-Year Seminar,
9999,L,1.00,BUS EL,Business Elective,CBE 200,4678,,Professional Developmt I,
9999,L,1.00-3.00,BUS EL,Business Elective,CBE 289,4678,,St: Business & Economics,8
9999,P,3.00,NDC,No Degree Credit,CHEM 090,4678,,Foundations of Chem,5
9999,L,3.00,CHE 123,Chemistry & Society,CHEM 100,4678,NS,Modern Alchemy,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 101,4678,NS,Elem Principles Chemistry,
9999,L,3.00,CHE 123,Chemistry & Society,CHEM 102,4678,NS,Your Chemical World,
9999,L,6.00,CHE 112,Foundations of Chemistry,CHEM 110,4678,EL,Intro to General Chemistry,
9999,L,4.00,CHE EL,Chemistry Elective,CHEM 111,4678,NS,General Chemistry I,1206
9999,L,4.00,CHE EL,Chemistry Elective,CHEM 112,4678,NS,General Chemistry II,1207
9999,L,1.00,CHE EL,Chemistry Elective,CHEM 116,4678,"NS, LS",Gen Chem Lab I,1206
9999,L,1.00,CHE EL,Chemistry Elective,CHEM 117,4678,"NS, LS",Gen Chem Lab II,1207
9999,L,6.00,CHE 145,General Chemistry I,CHEM 120,4678,"LS,NS",Intro to General Chemistry,
9999,L,5.00,CHE 145,General Chemistry I,CHEM 121,4678,"UCTA,LS,NS",General Chemistry I,22
9999,L,5.00,CHE 155,General Chemistry II,CHEM 122,4678,"LS,NS",General Chemistry II,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 151,4678,NS,General & Analytical Chem I,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 152,4678,NS,General & Analytical Chem I,
9999,L,2.00,CHE EL,Chemistry Elective,CHEM 156,4678,"NS, LS",General & Analy Chem Lab I,
9999,L,2.00,CHE EL,Chemistry Elective,CHEM 157,4678,"NS, LS",General & Analy Chem Lab II,
9999,L,0.50,CHE EL,Chemistry Elective,CHEM 195,4678,,Freshman Seminar I,
9999,L,0.50,CHE EL,Chemistry Elective,CHEM 196,4678,,Freshman Seminar II,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 200,4678,NS,Chemistry & Environment,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 210,4678,,Topics in Consumer Chemistry,
9999,L,3.00,CHE 203,Survey of Biochemistry,CHEM 220,4678,"LS,NS",Chemistry of Life,
9999,L,3.00,CHE EL,Chemistry Elective,CHEM 230,4678,NS,Survey of Organic Chem,
9999,L,3.00,CHE 343,Organic Chemistry I,CHEM 231,4678,"LS,NS",Organic Chemistry I,
9999,L,3.00,CHE 363,Organic Chemistry II,CHEM 232,4678,NS,Organic Chemistry II,
9999,L,1.00,CHE EL,Chemistry Elective,CHEM 236,4678,"NS, LS",Organic Chemistry Lab I,1208
9999,L,1.00,CHE EL,Chemistry Elective,CHEM 237,4678,"NS, LS",Organic Chemistry Lab II,1208
9999,L,1.00,CHE EL,Chemistry Elective,CHEM 246,4678,,Syn&Analy Tech Org Chem I,
9999,L,2.00,CHE EL,Chemistry Elective,CHEM 247,4678,,Syn&An Tech Org Chem II,
9999,L,2.00,CHE EL,Chemistry Elective,CHEM 251,4678,NS,Analytical Chemistry,1209
9999,L,1.00,CHE EL,Chemistry Elective,CHEM 256,4678,"NS, LS",Analytical Chemistry Lab,1209
9999,L,0.50-3.00,CHE EL,Chemistry Elective,CHEM 289,4678,,St: Chemistry,8
9999,L,1.00,CHE EL,Chemistry Elective,CHEM 295,4678,,Intro to Undergraduate Res,
9999,L,2.00,GEN EL,General Elective,AET 112,4678,,"Wood, Elec. and Plumbing",
9999,L,2.00,GEN EL,General Elective,AET 113,4678,,Metalwork Technology,
9999,L,3.00,GEN EL,General Elective,AET 150,4678,,Apps in Ag Eng,
9999,L,1.00,GEN EL,General Elective,AET 185,4678,,Aet Seminar I,
9999,L,1.00,GEN EL,General Elective,AET 223,4678,,Ag Biotech Lab Tech,
9999,L,3.00,GEN EL,General Elective,AET 240,4678,,Structural Analysis and Design,
9999,L,3.00,GEN EL,General Elective,AET 250,4678,,Statics,
9999,L,3.00,GEN EL,General Elective,AET 255,4678,,Welding and Metal Mfg.,
9999,L,2.00,GEN EL,General Elective,AET 260,4678,,Plastics Technology,
9999,L,2.00-4.00,GEN EL,General Elective,AET 270,4678,,Internship I,8
9999,L,1.00,GEN EL,General Elective,AET 285,4678,,Aet Seminar II,
9999,L,0.50-3.00,GEN EL,General Elective,AET 289,4678,,St: Agric Engineering Tech,8
9999,L,4.00,CHI 101,1st Semester Chinese,CHIN 101,4678,HU,Beginning Chinese I,
9999,L,4.00,CHI 105,2nd Semester Chinese,CHIN 102,4678,HU,Beginning Chinese II,
9999,L,0.50-3.00,GEN EL,General Elective,CHIN 289,4678,,Special Topics in Chinese,8
9999,L,3.00,GEN EL,General Elective,CJ 202,4678,SS,Intro to Criminal Justice,
9999,L,3.00,GEN EL,General Elective,COMD 160,4678,,Intro to Csd,
9999,L,3.00,GEN EL,General Elective,COMD 161,4678,,Articulation/Cleft,
9999,L,3.00,GEN EL,General Elective,COMD 162,4678,,Intro to Amer Sign Language,
9999,L,3.00,GEN EL,General Elective,COMD 163,4678,,Comm Disorders For Elem Teach,
9999,L,4.00,CTA EL,Communication and Theatre Arts Elective,COMD 261,4678,,Language Devlpmnt,
9999,L,4.00,GEN EL,General Elective,COMD 262,4678,,Speech Systems,
9999,L,3.00,GEN EL,General Elective,COMD 263,4678,,Phonetics,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMD 264,4678,,Speech Science,
9999,L,1.00,GEN EL,General Elective,COMD 275,4678,,Observation and Discussion,
9999,L,0.50-3.00,GEN EL,General Elective,COMD 289,4678,,Special Topics: Comm Dis,8
9999,L,3.00,CTA 103,Intro Public Speaking,COMS 101,4678,"UCTA,AP",Fundamentals of Communication,22
9999,L,3.00,CTA 103,Intro Public Speaking,COMS 102,4678,"UCTA,AP",Oral Comm(Testout),22
9999,L,3.00,CTA 130,Intro to Theatre,COMS 105,4678,FA,Intro to Theatre & Drama,
9999,L,3.00,CTA 101,Interpersonal Comm,COMS 106,4678,AP,Interpersonal Communication,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 111,4678,,Argument & Decision Making,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 116,4678,AP,Business & Prof Comm,
9999,L,3.00,CTA 232,Intro Acting,COMS 121,4678,AP,Acting I:  Basic Techniques,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 131,4678,,Design For Theatre,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 132,4678,,Theatre Makeup,
9999,L,3.00,CTA 150,Introduction to Film,COMS 148,4678,FA,Develop of Motion Picture,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 151,4678,AP,Broadcast Performance I,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 160,4678,AP,Tv Studio Production,
9999,L,2.00-3.00,CTA EL,Communication and Theatre Arts Elective,COMS 171,4678,AP,Summer Theatre Apprenticeship,8
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 200,4678,,Introduction to Film Studies,
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,COMS 201,4678,,Career Dvlp-Theatre,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 202,4678,,Oral Comm(Test Out),
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,COMS 205,4678,,Career/Devel:Theatre Arts,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 206,4678,,Family Communication,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 207,4678,AP,Listening Skills,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 208,4678,,Prob Solv Small Group Comm,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 211,4678,AP,Prof Comm & Presentations,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 216,4678,,Comm & Interview,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 221,4678,AP,Acting II:  Characterization,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 222,4678,AP,Voice & Articulation,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 223,4678,AP,Oral Interpretation of Lit,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 225,4678,AP,Musical Theatre Performance,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 230,4678,"HU, ES",Playwrights of Color (D),
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 231,4678,,Stage Tech & Scene Painting,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 232,4678,,"Makeup Theatre, Film & Video",
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 248,4678,,Cultures in Conflict (D),
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 251,4678,AP,Brdcast Perform I,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 258,4678,AP,Studiocraft,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 260,4678,,Elec Field Production,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 261,4678,,Electronic Media Copy Writing,
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,COMS 270,4678,,Leadership/Parlimentary Proc,
9999,L,1.00-3.00,CTA EL,Communication and Theatre Arts Elective,COMS 271,4678,AP,Summer Theatre,8
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,COMS 279,4678,AP,Internship in Communication,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 284,4678,,Sophomore Seminar,
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,COMS 288,4678,,Career Dev: Theatre Arts,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,COMS 289,4678,,Special Topics in Comm,
9999,L,3.00,ANT 100,Intro to General Anthro,ANTH 100,4678,SS,Cultural Anthropology,
9999,L,3.00,ANT EL,Anthropology Elective,ANTH 205,4678,SS,Culture & Personality,
9999,L,3.00,ANT EL,Anthropology Elective,ANTH 211,4678,SS,International Children,
9999,L,3.00,ANT EL,Anthropology Elective,ANTH 221,4678,SS,Global Persp on Women,
9999,L,3.00,ANT EL,Anthropology Elective,ANTH 225,4678,"SS, ES",Race & Ethnicity (D),
9999,L,3.00,ANT 204,Cultures of the World,ANTH 228,4678,SS,Native American Culture,
9999,L,3.00,ANT EL,Anthropology Elective,ANTH 247,4678,,Human & Cultural Origins,
9999,L,0.50-3.00,ANT EL,Anthropology Elective,ANTH 289,4678,,Special Topics: Anthropology,8
9999,L,2.00,CPS EL,Computer Sciences Elective,CSIS 105,4678,AP,Microcomputer Applications,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 151,4678,,Introduction to Programming,
9999,L,3.00,CPS 110,Intr to Cps (Basic),CSIS 161,4678,EL,Programming I,
9999,L,3.00,CPS 243,Prblm Solvng(Pascal),CSIS 162,4678,MS,Programming II,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 211,4678,,Programming in Fortran,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 215,4678,,Is For Business Mngt,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 225,4678,,Web Development I,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 231,4678,,Data Structures,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 235,4678,,Object-Oriented Programming,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 236,4678,,Data Structures,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 237,4678,,Data Structures & Algorithms,
9999,L,3.00,CPS 260,Prog in Assembly Lang,CSIS 241,4678,MS,Assembly Language,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 247,4678,,Intro to Computer Networks,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 251,4678,,Computer Organization,
9999,L,2.00,CPS EL,Computer Sciences Elective,CSIS 260,4678,,Teach & Learn:  It,
9999,L,3.00,CPS EL,Computer Sciences Elective,CSIS 261,4678,,Systems Programming,
9999,L,1.00,CPS EL,Computer Sciences Elective,CSIS 270,4678,,Information Technology Pract,
9999,L,1.00,CPS EL,Computer Sciences Elective,CSIS 279,4678,,Coop Educ & Internship I,
9999,L,1.00-3.00,CPS EL,Computer Sciences Elective,CSIS 289,4678,,Current Topics: Csis,8
9999,L,3.00,GEN EL,General Elective,ANSC 111,4678,"NS, LS",Intro to Animal Science,
9999,L,3.00,GEN EL,General Elective,ANSC 121,4678,,Companion Animals,
9999,L,3.00,GEN EL,General Elective,ANSC 140,4678,,Meat Products,
9999,L,3.00,GEN EL,General Elective,ANSC 167,4678,,Intro to Equine Management,
9999,L,2.00,GEN EL,General Elective,ANSC 168,4678,,Intro to Equine Equitation,
9999,L,3.00,GEN EL,General Elective,ANSC 169,4678,,Therapeutic Horsemanship,
9999,L,3.00,GEN EL,General Elective,ANSC 201,4678,,Dairy Manufacturing I,
9999,L,1.00,GEN EL,General Elective,ANSC 202,4678,,Dairy Manufacturing I,
9999,L,3.00,GEN EL,General Elective,ANSC 210,4678,,Therapeutic Horsemanship,
9999,L,3.00,GEN EL,General Elective,ANSC 211,4678,,Livestock Eval,
9999,L,2.00,GEN EL,General Elective,ANSC 213,4678,,Equine Evaluation,
9999,L,2.00,GEN EL,General Elective,ANSC 222,4678,,Intro to Biotechnology,
9999,L,4.00,GEN EL,General Elective,ANSC 231,4678,NS,Domestic Animal Nutrition,
9999,L,3.00,GEN EL,General Elective,ANSC 232,4678,,Applied Feeds and Feeding,
9999,L,3.00,GEN EL,General Elective,ANSC 240,4678,,Meat Product Processing,
9999,L,2.00,GEN EL,General Elective,ANSC 251,4678,,Dressage Theory&Tech,
9999,L,2.00,GEN EL,General Elective,ANSC 252,4678,,Dressage Laboratory,
9999,L,2.00,GEN EL,General Elective,ANSC 253,4678,,Adv Jump Theory&Tech,
9999,L,2.00,GEN EL,General Elective,ANSC 254,4678,,Adv Jumping Lab,
9999,L,4.00,GEN EL,General Elective,ANSC 257,4678,NS,Genetics,
9999,L,3.00,GEN EL,General Elective,ANSC 260,4678,NS,Animal Physiology,
9999,L,3.00,GEN EL,General Elective,ANSC 261,4678,,Advanced Horsemanship,
9999,L,3.00,GEN EL,General Elective,ANSC 262,4678,,Advanced Dressage,
9999,L,3.00,GEN EL,General Elective,ANSC 263,4678,,Advanced Jumping,
9999,L,1.00,GEN EL,General Elective,ANSC 264,4678,,Horse Management & Training,
9999,L,1.00,GEN EL,General Elective,ANSC 265,4678,,Riding School Op & Mngt,
9999,L,2.00,GEN EL,General Elective,ANSC 266,4678,,Farrier Training,
9999,L,1.00,GEN EL,General Elective,ANSC 267,4678,,Horsemanship,
9999,L,3.00,GEN EL,General Elective,ANSC 268,4678,,Balanced Seat Applications,
9999,L,2.00-4.00,GEN EL,General Elective,ANSC 270,4678,,Internship I,8
9999,L,0.50-3.00,GEN EL,General Elective,ANSC 289,4678,,St: Animal Science,8
9999,L,0.50-3.00,GEN EL,General Elective,COUN 289,4678,,Special Topics in Counseling,8
9999,L,4.00,GEN EL,General Elective,AGBI 250,4678,"NS, LS",Gen Ag Biochemistry,
9999,L,3.00,GEN EL,General Elective,AGBI 251,4678,NS,Agricultural Biochemistry,
9999,L,1.00,GEN EL,General Elective,AGBI 252,4678,"NS, LS",Ag Biochem Lab,
9999,L,0.50-3.00,GEN EL,General Elective,AGBI 289,4678,,St: Agricultural Biochemistry,8
9999,L,3.00,GEN EL,General Elective,DANC 100,4678,FA,Dance Appreciation,
9999,L,0.50,HES EL,"Health, Exercise Science & Athletics Elective",DANC 107,4678,AP,Social Dance,
9999,L,0.50,HES EL,"Health, Exercise Science & Athletics Elective",DANC 110,4678,AP,Basic Jazz,
9999,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",DANC 120,4678,AP,Somatic Practices,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",DANC 150,4678,AP,Performing Arts Improv,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",DANC 220,4678,AP,Modern Dance I,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",DANC 221,4678,AP,Contemporary Dance,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",DANC 224,4678,AP,Ballet I,
9999,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",DANC 226,4678,AP,Ballet II,
9999,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",DANC 250,4678,AP,Dance Composition,
9999,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",DANC 257,4678,AP,Rhythms,
9999,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",DANC 260,4678,AP,Dance Production/Repertory,
9999,L,1.00,GEN EL,General Elective,DASC 120,4678,,Orientation to Dairy Science,
9999,L,1.00,GEN EL,General Elective,DASC 210,4678,,Dairy Cattle Evaluation,
9999,L,2.00-4.00,GEN EL,General Elective,DASC 270,4678,,Internship I,8
9999,L,3.00,GEN EL,General Elective,CROP 161,4678,"NS, LS",Intro to Plant Science,
9999,L,3.00,GEN EL,General Elective,CROP 257,4678,,Genetics,
9999,L,3.00,GEN EL,General Elective,CROP 260,4678,,Plant& Seed Id,
9999,L,3.00,GEN EL,General Elective,CROP 263,4678,,Forage Crop Production,
9999,L,3.00,GEN EL,General Elective,CROP 266,4678,,Corn and Soybean Production,
9999,L,3.00,GEN EL,General Elective,CROP 267,4678,,Small Grain & Misc Crop Prod,
9999,L,2.00,GEN EL,General Elective,CROP 268,4678,,Grain Quality,
9999,L,2.00-4.00,GEN EL,General Elective,CROP 270,4678,,Internship I,8
9999,L,0.50-3.00,GEN EL,General Elective,CROP 289,4678,,St: Agronomy,8
9999,P,3.00,NDC,No Degree Credit,ENGL 020,4678,,Foundations of English,5
9999,P,3.00,NDC,No Degree Credit,ENGL 021,4678,,Esl: Read/Write/Grammar,5
9999,L,3.00,ENG 101,College Write & Critical Read,ENGL 100,4678,"UCTA,EL",Academic Reading/Writing,22
9999,L,3.00,ENG 101,College Write & Critical Read,ENGL 101,4678,"UCTA,EL",Engl For Intl Students 101,22
9999,L,3.00,ENG 102,"Crit Write, Read, and Research",ENGL 102,4678,CR,Engl For Int Students II,
9999,L,3.00,ENG 101,College Write & Critical Read,ENGL 111,4678,"UCTA,EL",Academic Read/Write,22
9999,L,3.00,ENG 102,"Crit Write, Read, and Research",ENGL 112,4678,CR,Persuasive Reading and Writing,
9999,L,3.00,ENG 102,"Crit Write, Read, and Research",ENGL 115,4678,CR,Accelerated Fr Engl,
9999,L,1.00,ENG EL,English Elective,ENGL 121,4678,,Comp Assist Writing,
9999,L,3.00,ENG 102,"Crit Write, Read, and Research",ENGL 200,4678,,Read Write Disciplines,
9999,L,3.00,GEO 130,Human Impact on Envr,ESM 105,4678,NS,Intro Env Studies,
9999,L,2.00,BIO EL,Biology Elective,ESM 109,4678,"NS, LS",Introduction to Forestry,
9999,L,3.00,GEN EL,General Elective,ESM 151,4678,,Intro Land Use Theory & Prac,
9999,L,2.00,GEN EL,General Elective,ESM 200,4678,,Outdoor Leadership,
9999,L,3.00,GEN EL,General Elective,ESM 203,4678,,Nat Res Policies,
9999,L,3.00,GEN EL,General Elective,ESM 220,4678,,Environmental Sustainability,
9999,L,2.00-4.00,GEN EL,General Elective,ESM 270,4678,,Internship I,8
9999,L,0.50-3.00,GEN EL,General Elective,ESM 289,4678,,St: Resource Management,8
9999,L,3.00,ENG EL,English Elective,ENGL 202,4678,,Lit of Science Fiction,
9999,L,3.00,ENG EL,English Elective,ENGL 203,4678,"HU, ES",African American Literature(D),
9999,L,2.00-3.00,ENG EL,English Elective,ENGL 204,4678,HU,Lit of the American West,8
9999,L,3.00,ENG EL,English Elective,ENGL 205,4678,HU,Literature of War,
9999,L,3.00,ENG EL,English Elective,ENGL 206,4678,"HU, ES",Ethnic Film & Literature (D),
9999,L,3.00,ENG EL,English Elective,ENGL 207,4678,"HU, ES",Lit of Asian-American Exp,
9999,L,3.00,ENG EL,English Elective,ENGL 208,4678,"HU, ES",Lit of Nat Am Exp (D),
9999,L,3.00,ENG EL,English Elective,ENGL 212,4678,"HU, ES",The Native Amer in Lit (D),
9999,L,3.00,ENG 279,Women Writers,ENGL 214,4678,HU,Women's Lit (G),
9999,L,3.00,ENG EL,English Elective,ENGL 221,4678,,Athletes in Literature,
9999,L,3.00,ENG EL,English Elective,ENGL 222,4678,HU,Literature of Fantasy,
9999,L,2.00-3.00,ENG EL,English Elective,ENGL 223,4678,,Rags to Riches Amer Bus Lit,8
9999,L,3.00,ENG EL,English Elective,ENGL 224,4678,HU,Bible As Literature,
9999,L,3.00,ENG EL,English Elective,ENGL 226,4678,,Detective Fiction,
9999,L,3.00,ENG EL,English Elective,ENGL 227,4678,HU,Russian Literature,
9999,L,3.00,ENG EL,English Elective,ENGL 228,4678,HU,Lit of Environ Justice (D),
9999,L,3.00,ENG EL,English Elective,ENGL 231,4678,HU,The Short Story,
