4656,,3.00,NDC,No Degree Credit,ITNET (150) 162,4615,,Computer Systems Security,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 164,4615,,Penetration Testing,5
4656,,5.00,NDC,No Degree Credit,ITNET (150) 170,4615,,Ccna 1&2: Netwkg/Routing Basic,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 172,4615,,Ccna 3&4:  Switching & Wan,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 180,4615,,Ip Telephony & Adv Topics,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 185,4615,,Computer Forensics,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 190,4615,,Wireless Topics,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 193,4615,,Security Design,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 194,4615,,Firewall/Vpn Technologies,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 195,4615,,Networking Internship,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 196,4615,,Intrusion Detection,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 197,4615,,Network Security Internship,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 101,4615,,Intro Visual Basic.Net Prog,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 102,4615,,Advanced Visual Basic.Net,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 103,4615,,C# Web Dvlpmt Using Asp.Net,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 104,4615,,Windows Powershell,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 105,4615,,Linux Shell,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 106,4615,,C# Programming,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 109,4615,,Python Programming,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 111,4615,,Java Programming,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 112,4615,,Advanced Java Programming,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 119,4615,,Intro Prog With Javascript,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 120,4615,,Website Development-Xhtml,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 121,4615,,Advanced Website Development,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 124,4615,,Intro to Database,5
4656,,3.00,NDC,No Degree Credit,ITDEV (152) 125,4615,,Sql Database Programming,5
