	to	level	credits	course_2	title_2	course_1	from_	gen_ed	title_1,special
6601	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 116	Madison Area Tech. College		
6602	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 119	Madison Area Tech. College		
6603	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 122	Madison Area Tech. College		
6604	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 123	Madison Area Tech. College		
6605	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 132	Madison Area Tech. College		
6606	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 135	Madison Area Tech. College		
6607	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 138	Madison Area Tech. College		
6608	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 141	Madison Area Tech. College		
6609	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 145	Madison Area Tech. College		
6610	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 148	Madison Area Tech. College		
6611	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 151	Madison Area Tech. College		
6612	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 154	Madison Area Tech. College		
6613	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 155	Madison Area Tech. College		
6614	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 156	Madison Area Tech. College		
6615	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 190	Madison Area Tech. College		
6616	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 191	Madison Area Tech. College		
6617	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 192	Madison Area Tech. College		
6618	4676		0.0	DNT	Does Not Transfer	SUPDEV (196) 193	Madison Area Tech. College		
6619	4676		0.0	DNT	Does Not Transfer	INSMGT (162) 101	Madison Area Tech. College		
6620	4676		0.0	DNT	Does Not Transfer	MASST (509) 110	Madison Area Tech. College		
6621	4676		0.0	DNT	Does Not Transfer	MASST (509) 111	Madison Area Tech. College		
6622	4676		0.0	DNT	Does Not Transfer	MASST (509) 180	Madison Area Tech. College		
6623	4676		0.0	DNT	Does Not Transfer	MASST (509) 181	Madison Area Tech. College		
6624	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 101	Madison Area Tech. College		
6625	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 103	Madison Area Tech. College		
6626	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 105	Madison Area Tech. College		
6627	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 106	Madison Area Tech. College		
6628	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 117	Madison Area Tech. College		
6629	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 118	Madison Area Tech. College		
6630	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 123	Madison Area Tech. College		
6631	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 124	Madison Area Tech. College		
6632	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 128	Madison Area Tech. College		
6633	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 135	Madison Area Tech. College		
6634	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 138	Madison Area Tech. College		
6635	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 139	Madison Area Tech. College		
6636	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 140	Madison Area Tech. College		
6637	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 142	Madison Area Tech. College		
6638	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 145	Madison Area Tech. College		
6639	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 148	Madison Area Tech. College		
6640	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 190	Madison Area Tech. College		
6641	4676		0.0	DNT	Does Not Transfer	DENTAL (508) 304	Madison Area Tech. College		
6642	4676		0.0	DNT	Does Not Transfer	IND MECH (462) 304	Madison Area Tech. College		
6643	4676		0.0	DNT	Does Not Transfer	IND MECH (462) 306	Madison Area Tech. College		
6644	4676		0.0	DNT	Does Not Transfer	IND MECH (462) 311	Madison Area Tech. College		
6645	4676	U	3.0	INDUSTDY 3560	Industrial Control Systems	IND MECH (462) 314	Madison Area Tech. College		
6646	4676		0.0	DNT	Does Not Transfer	IND MECH (462) 316	Madison Area Tech. College		
6647	4676		0.0	DNT	Does Not Transfer	IND MECH (462) 318	Madison Area Tech. College		
6648	4676		0.0	DNT	Does Not Transfer	IND MECH (462) 322	Madison Area Tech. College		
6649	4676		0.0	DNT	Does Not Transfer	FIRET (503) 105	Madison Area Tech. College		
6650	4676		0.0	DNT	Does Not Transfer	FIRET (503) 106	Madison Area Tech. College		
6651	4676		0.0	DNT	Does Not Transfer	FIRET (503) 108	Madison Area Tech. College		
6652	4676		0.0	DNT	Does Not Transfer	FIRET (503) 110	Madison Area Tech. College		
6653	4676		0.0	DNT	Does Not Transfer	FIRET (503) 112	Madison Area Tech. College		
6654	4676		0.0	DNT	Does Not Transfer	FIRET (503) 114	Madison Area Tech. College		
6655	4676		0.0	DNT	Does Not Transfer	FIRET (503) 120	Madison Area Tech. College		
6656	4676		0.0	DNT	Does Not Transfer	FIRET (503) 125	Madison Area Tech. College		
6657	4676		0.0	DNT	Does Not Transfer	FIRET (503) 131	Madison Area Tech. College		
6658	4676		0.0	DNT	Does Not Transfer	FIRET (503) 134	Madison Area Tech. College		
6659	4676		0.0	DNT	Does Not Transfer	FIRET (503) 145	Madison Area Tech. College		
6660	4676		0.0	DNT	Does Not Transfer	FIRET (503) 153	Madison Area Tech. College		
6661	4676		0.0	DNT	Does Not Transfer	FIRET (503) 169	Madison Area Tech. College		
6662	9999	L	4.0	BUS 201	Intro Accounting	ACCTG (101) 111	Madison Area Tech. College	AP	
6663	4676	L	3.0	PSYCHLGY EL	Psychology Elective	SOCSCI (809) 103	Madison Area Tech. College		
6664	4676	U	3.0	PSYCHLGY 3630	Psych of Human Sexuality	SOCSCI (809) 105	Madison Area Tech. College	SOC SC	
6665	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 111	Madison Area Tech. College		
6666	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 115	Madison Area Tech. College		
6667	4676		1.0	NDC	No Degree Credit	SOCSCI (809) 117	Madison Area Tech. College		
6668	4676	L	3.0	POLISCI 1230	Intro American Government	SOCSCI (809) 122	Madison Area Tech. College	SOC SC, UCTA	
6669	4676	L	3.0	POLISCI 1230	Intro American Government	SOCSCI (809) 125	Madison Area Tech. College	SOC SC	
6670	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 127	Madison Area Tech. College		
6671	4676	L	3.0	SOCIOLGY 1230	Marriage and Family	SOCSCI (809) 128	Madison Area Tech. College	SOC SC	
6672	4676	L	3.0	SOCIOLGY 2420	Marriage and Family	SOCSCI (809) 128	Madison Area Tech. College	SOC SC	
6673	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 131	Madison Area Tech. College		
6674	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 133	Madison Area Tech. College		
6675	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 136	Madison Area Tech. College		
6676	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 137	Madison Area Tech. College		
6677	4676	L	3.0	ECONOMIC 2230	Princ of Microeconomics	SOCSCI (809) 143	Madison Area Tech. College	SOC SC	
6678	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 145	Madison Area Tech. College		
6679	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 151	Madison Area Tech. College		
6680	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 153	Madison Area Tech. College		
6681	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 155	Madison Area Tech. College		
6682	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 156	Madison Area Tech. College		
6683	4676	U	3.0	PSYCHLGY 4430	Abnormal Psychology	SOCSCI (809) 159	Madison Area Tech. College	SOC SC	
6684	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 160	Madison Area Tech. College		
6685	4676		3.0	NDC	No Degree Credit	SOCSCI (809) 161	Madison Area Tech. College		
6686	4676	L	3.0	PHLSPHY 2530	Ethics	SOCSCI (809) 166	Madison Area Tech. College	HUMAN, UCTA	
6687	4676		1.0	NDC	No Degree Credit	SOCSCI (809) 167	Madison Area Tech. College		
6688	4676	L	3.0	ETHNSTDY EL	Ethnic Studies Elective	SOCSCI (809) 172	Madison Area Tech. College	EGS2, UCTA	
6689	4676	L	3.0	SOCIOLGY 2330	Contemp Social Problems	SOCSCI (809) 174	Madison Area Tech. College	SOC SC	
6690	4676	U	3.0	PSYCHLGY EL	Psychology Elective	SOCSCI (809) 188	Madison Area Tech. College		
6691	4676	L	3.0	ECONOMIC 2130	Principles of Macroeconomics	SOCSCI (809) 195	Madison Area Tech. College	SOC SC, UCTA	
6692	4676	L	3.0	SOCIOLGY 1030	Princ of Sociology	SOCSCI (809) 196	Madison Area Tech. College	SOC SC, UCTA	
6693	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 197	Madison Area Tech. College		
6694	4676	L	3.0	PSYCHLGY 1130	General Psychology	SOCSCI (809) 198	Madison Area Tech. College	SOC SC, UCTA	
6695	4676	L	3.0	PSYCHLGY 2030	Psych of Pers Adjustment	SOCSCI (809) 199	Madison Area Tech. College	SOC SC	
6696	4676	L	1.0	GEN EL	General Elective	SOCSCI (809) 200	Madison Area Tech. College		
6697	4676	U	3.0	PSYCHLGY 3630	Psych of Human Sexuality	SOCSCI (809) 201	Madison Area Tech. College	SOC SC	
6698	4676	L	3.0	SOCIOLGY 2330	Contemp Social Problems	SOCSCI (809) 202	Madison Area Tech. College	SOC SC	
6699	4676	L	3.0	SOCIOLGY 1030	Princ of Sociology	SOCSCI (809) 203	Madison Area Tech. College	SOC SC	
6700	4676	L	3.0	SOCIOLGY 1230	Marriage and Family	SOCSCI (809) 204	Madison Area Tech. College	SOC SC	
6701	4676	L	3.0	SOCIOLGY 2420	Marriage and Family	SOCSCI (809) 204	Madison Area Tech. College	SOC SC	
6702	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 205	Madison Area Tech. College		
6703	4676	L	3.0	SOCIOLGY 2230	Gender and Society	SOCSCI (809) 206	Madison Area Tech. College	GENDER, SOC SC	
6704	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 207	Madison Area Tech. College		
6705	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 208	Madison Area Tech. College		
6706	4676	L	3.0	WOMGENDR EL	Women's and Gender Studies Elective	SOCSCI (809) 209	Madison Area Tech. College		
6707	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 210	Madison Area Tech. College		
6708	4676	L	3.0	ECONOMIC 2130	Principles of Macroeconomics	SOCSCI (809) 211	Madison Area Tech. College	SOC SC	
6709	4676	L	3.0	ECONOMIC 2230	Princ of Microeconomics	SOCSCI (809) 212	Madison Area Tech. College	SOC SC	
6710	4676	L	3.0	ECONOMIC EL	Economics Elective	SOCSCI (809) 213	Madison Area Tech. College		
6711	4676	L	3.0	ECONOMIC EL	Economics Elective	SOCSCI (809) 214	Madison Area Tech. College		
6712	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 215	Madison Area Tech. College		
6713	4676	L	3.0	WOMGENDR EL	Women's and Gender Studies Elective	SOCSCI (809) 216	Madison Area Tech. College	GENDER, SOC SC	
6714	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 217	Madison Area Tech. College	EGS2, SOC SC	
6715	4676	L	2.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 219	Madison Area Tech. College		
6716	4676	L	3.0	POLISCI EL	Political Science Elective	SOCSCI (809) 220	Madison Area Tech. College		
6717	4676	L	3.0	POLISCI 1130	Intro to Politics	SOCSCI (809) 221	Madison Area Tech. College	SOC SC	
6718	4676	L	3.0	POLISCI 1230	Intro American Government	SOCSCI (809) 222	Madison Area Tech. College	SOC SC	
6719	4676	L	3.0	POLISCI EL	Political Science Elective	SOCSCI (809) 223	Madison Area Tech. College		
6720	4676	L	3.0	POLISCI EL	Political Science Elective	SOCSCI (809) 224	Madison Area Tech. College		
6721	4676	U	3.0	PSYCHLGY 3530	Social Psychology	SOCSCI (809) 225	Madison Area Tech. College	SOC SC	
6722	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 226	Madison Area Tech. College		
6723	4676	L	3.0	ECONOMIC EL	Economics Elective	SOCSCI (809) 228	Madison Area Tech. College		
6724	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 229	Madison Area Tech. College		
6725	4676	L	3.0	PSYCHLGY 1130	General Psychology	SOCSCI (809) 231	Madison Area Tech. College	SOC SC	
6726	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 232	Madison Area Tech. College		
6727	4676	L	3.0	PSYCHLGY EL	Psychology Elective	SOCSCI (809) 233	Madison Area Tech. College	SOC SC	
6728	4676	L	3.0	PSYCHLGY 2530	Psychology of Women	SOCSCI (809) 234	Madison Area Tech. College	GENDER, SOC SC	
6729	4676	L	3.0	PSYCHLGY 2030	Psych of Pers Adjustment	SOCSCI (809) 235	Madison Area Tech. College	SOC SC	
6730	4676	L	3.0	PSYCHLGY EL	Psychology Elective	SOCSCI (809) 236	Madison Area Tech. College		
6731	4676	U	3.0	PSYCHLGY 4430	Abnormal Psychology	SOCSCI (809) 237	Madison Area Tech. College	SOC SC	
6732	4676	L	3.0	PSYCHLGY EL	Psychology Elective	SOCSCI (809) 238	Madison Area Tech. College		
6733	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 239	Madison Area Tech. College		
6734	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 240	Madison Area Tech. College		
6735	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 241	Madison Area Tech. College		
6736	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 242	Madison Area Tech. College		
6737	4676	L	3.0	POLISCI EL	Political Science Elective	SOCSCI (809) 243	Madison Area Tech. College		
6738	4676	L	3.0	WOMGENDR EL	Women's and Gender Studies Elective	SOCSCI (809) 250	Madison Area Tech. College		
6739	4676	L	3.0	ETHNSTDY EL	Ethnic Studies Elective	SOCSCI (809) 252	Madison Area Tech. College	ETHNIC	
6740	4676	L	3.0	Gender Std EL	Gender Studies Elective	SOCSCI (809) 253	Madison Area Tech. College	GENDER	
6741	4676	L	3.0	PHLSPHY 1130	Intro to Philosophy	SOCSCI (809) 258	Madison Area Tech. College	HUMAN	
6742	4676	L	3.0	PHLSPHY 1130	Intro to Philosophy	SOCSCI (809) 260	Madison Area Tech. College	HUMAN	
6743	4676	L	3.0	PHLSPHY 2630	Logic	SOCSCI (809) 261	Madison Area Tech. College		
6744	4676	L	3.0	PHLSPHY 2530	Ethics	SOCSCI (809) 262	Madison Area Tech. College	HUMAN	
6745	4676	L	3.0	PHLSPHY 2230	Contemporary World-Views	SOCSCI (809) 263	Madison Area Tech. College	HUMAN, INT ED	
6746	4676	L	3.0	MEDIA EL	Media Studies Elective	SOCSCI (809) 264	Madison Area Tech. College		
6747	4676	L	3.0	PHLSPHY EL	Philosophy Elective	SOCSCI (809) 265	Madison Area Tech. College		
6748	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 266	Madison Area Tech. College		
6749	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 267	Madison Area Tech. College		
6750	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 268	Madison Area Tech. College		
6751	4676	L	3.0	ENERGY 2130	Energy, Environment, & Society	SOCSCI (809) 269	Madison Area Tech. College	SOC SC	
6752	4676	L	1.0	GEN EL	General Elective	SOCSCI (809) 270	Madison Area Tech. College		
6753	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 271	Madison Area Tech. College		
6754	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 272	Madison Area Tech. College		
6755	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 273	Madison Area Tech. College		
6756	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 274	Madison Area Tech. College		
6757	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 275	Madison Area Tech. College		
6758	4676	L	3.0	PHLSPHY 2550	Business Ethics	SOCSCI (809) 276	Madison Area Tech. College	HUMAN	
6759	4676	L	1.0	GEN EL	General Elective	SOCSCI (809) 277	Madison Area Tech. College		
6760	4676	L	3.0	SOCIOLGY 1130	Introduction to Anthropology	SOCSCI (809) 280	Madison Area Tech. College	INT ED, SOC SC	
6761	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 281	Madison Area Tech. College		
6762	4676	L	3.0	GEN EL	General Elective	SOCSCI (809) 282	Madison Area Tech. College		
6763	4676	L	3.0	ETHNSTDY 1030	Race, Gender, and Class	SOCSCI (809) 283	Madison Area Tech. College	ETHNIC, GENDER	
6764	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 284	Madison Area Tech. College		
6765	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 285	Madison Area Tech. College		
6766	4676	L	3.0	SOCIOLGY EL	Sociology Elective	SOCSCI (809) 286	Madison Area Tech. College		
6767	4676	L	1.0	UWPSTUDY 1010	Introduction to College Life	GEN ST (890) 100	Madison Area Tech. College	ENTRY	
6768	4676	L	3.0	UWPSTUDY 1010	Introduction to College Life	GEN ST (890) 200	Madison Area Tech. College	ENTRY	
6769	4676	L	1.0	GEN EL	General Elective	GEN ST (890) 201	Madison Area Tech. College		
6770	4676	L	1.0	GEN EL	General Elective	GEN ST (890) 202	Madison Area Tech. College		
6771	4676	L	3.0	GEN EL	General Elective	GEN ST (890) 203	Madison Area Tech. College		
6772	4676	L	3.0	GEN EL	General Elective	GEN ST (890) 210	Madison Area Tech. College		
6773	4676	L	1.0	GEN EL	General Elective	GEN ST (890) 220	Madison Area Tech. College		
6774	4676	P	3.0	MATH 010	Elementary Algebra	MATGEN (834) 110	Madison Area Tech. College		
6775	4682	E	3.0	HIST 230	Medieval to Early-Mod Europe	HIST (803) 204	Madison Area Tech. College	HH	
6776	4682	E	3.0	HIST 231	Modern Europe 1789 to Present	HIST (803) 205	Madison Area Tech. College	HH	
6777	4682	E	3.0	HIST 251	History-U.S.Through 1877	HIST (803) 211	Madison Area Tech. College	H1	
6778	4682	E	3.0	HIST 252	The United States Since 1877	HIST (803) 212	Madison Area Tech. College	H1	
6779	4682	E	3.0	HIST EL	History Elective	HIST (803) 213	Madison Area Tech. College		
6780	4682	E	3.0	HIST EL	History Elective	HIST (803) 214	Madison Area Tech. College		
6781	4682	E	3.0	HIST 152	The United States Since 1877	HIST (803) 215	Madison Area Tech. College		
6782	4682	E	3.0	HIST 107	Orig & Dev Europe Civ,300-1500	HIST (803) 220	Madison Area Tech. College	HHE	
6783	4682	E	3.0	HIST 108	Wrld Civiliztion-1500/1800	HIST (803) 221	Madison Area Tech. College	WC	
6784	4682	E	3.0	HIST 220	Empire in Modern Asia	HIST (803) 223	Madison Area Tech. College	HH,NW	
6785	4682	E	3.0	HIST EL	History Elective	HIST (803) 224	Madison Area Tech. College		
6786	4682	E	3.0	HIST 111	Modern World History	HIST (803) 225	Madison Area Tech. College	HH,NW,GLOB	
6787	4682	E	3.0	HIST 240	Early Africa	HIST (803) 240	Madison Area Tech. College	HH,NW	
6788	4682	E	4.0	SPAN 101	Beginning Spanish I	FLANG (802) 211	Madison Area Tech. College	HHE,WLCP	
6789	4682	E	4.0	SPAN 102	Beginning Spanish II	FLANG (802) 212	Madison Area Tech. College	HHE,WLCP	
6790	4682	E	4.0	SPAN 201	Intermediate Spanish I	FLANG (802) 213	Madison Area Tech. College	HHE,WLCP	
6791	4682	E	4.0	SPAN 202	Intermediate Spanish II	FLANG (802) 214	Madison Area Tech. College	HHE,WLCP	
6792	4682	E	4.0	GEN EL	General Elective	FLANG (802) 221	Madison Area Tech. College		
6793	4682	E	4.0	GEN EL	General Elective	FLANG (802) 222	Madison Area Tech. College		
6794	4682	E	4.0	GEN EL	General Elective	FLANG (802) 223	Madison Area Tech. College		
6795	4682	E	4.0	GEN EL	General Elective	FLANG (802) 224	Madison Area Tech. College		
6796	4682	P	0.0	MATH 090	Fundamentals of Mathematics	MATH (804) 106	Madison Area Tech. College		
6797	4682	P	0.0	MATH 095	Fundamentals of Algebra	MATH (804) 110	Madison Area Tech. College		
6798	4682	E	3.0	MATH EL	Mathematics Elective	MATH (804) 113	Madison Area Tech. College		
6799	4682	E	2.0	MATH EL	Mathematics Elective	MATH (804) 114	Madison Area Tech. College		
6800	4682	E	5.0	MATH EL	Mathematics Elective	MATH (804) 115	Madison Area Tech. College		
6801	4682	E	4.0	MATH EL	Mathematics Elective	MATH (804) 116	Madison Area Tech. College		
6802	4682	E	4.0	MATH 102	Intermediate Algebra	MATH (804) 118	Madison Area Tech. College		
6803	4682		3.0	NDC	No Degree Credit	MATH (804) 133	Madison Area Tech. College		
6804	4682	E	3.0	MATH 112	Intro to Contemporary Math	MATH (804) 134	Madison Area Tech. College	MCS	
6805	4682	E	3.0	MATH 102	Intermediate Algebra	MATH (804) 152	Madison Area Tech. College		
6806	4682	E	3.0	MATH 130	Elementary Statistics	MATH (804) 189	Madison Area Tech. College	UCTA,MC,MCS	
6807	4682	E	3.0	MATH 113	Algebra With Applications	MATH (804) 195	Madison Area Tech. College	MC,MCS	
6808	4682	E	3.0	MATH 113	Algebra With Applications	MATH (804) 196	Madison Area Tech. College	MC,MCS	
6809	4682	E	5.0	MATH 115	Precalculus	MATH (804) 197	Madison Area Tech. College	UCTA,MC,MCS	
6810	4682	E	4.0	MATH 151	Calc For Bus, Life, Soc Scienc	MATH (804) 198	Madison Area Tech. College	MC,MCS	
6811	4682	E	3.0	MATH EL	Mathematics Elective	MATH (804) 201	Madison Area Tech. College		
6812	4682	E	4.0	CSCI EL	Computer Sciences Elective	MATH (804) 206	Madison Area Tech. College		
6813	4682	E	4.0	CSCI 101	Intro to Computer Science	MATH (804) 208	Madison Area Tech. College	MC,MCS	
6814	4682	E	3.0	MATH 102	Intermediate Algebra	MATH (804) 212	Madison Area Tech. College		
6815	4682	E	3.0	MATH EL	Mathematics Elective	MATH (804) 213	Madison Area Tech. College		
6816	4682	E	5.0	MATH EL	Mathematics Elective	MATH (804) 229	Madison Area Tech. College		
6817	4682	E	5.0	MATH 240	Calculus and Analytic Geom I	MATH (804) 231	Madison Area Tech. College	MC,MCS	
6818	4682	E	5.0	MATH 241	Calculus & Analytic Geom II	MATH (804) 232	Madison Area Tech. College		
6819	4682	E	4.0	MATH 130	Elementary Statistics	MATH (804) 240	Madison Area Tech. College	UCTA,MC,MCS	
6820	4682	E	1.0	MATH EL	Mathematics Elective	MATH (804) 245	Madison Area Tech. College		
6821	4682	E	1.0	MATH EL	Mathematics Elective	MATH (804) 246	Madison Area Tech. College		
6822	4682	E	1.0	MATH EL	Mathematics Elective	MATH (804) 247	Madison Area Tech. College		
6823	4682	E	1.0	MATH EL	Mathematics Elective	MATH (804) 248	Madison Area Tech. College		
6824	4652	P	2.0	MATH 010	Fundamentals of Algebra	MATGEN (834) 110	Madison Area Tech. College		
6825	4652		3.0	NDC	No Degree Credit	GEN ST (890) 200	Madison Area Tech. College		
6826	4652	L	3.0	ARTH 223	Survey of Art - Ancient-Med	ART (815) 200	Madison Area Tech. College	ARHU,ARTH	
6827	4652	L	3.0	ART 101	Two-Dimensional Design	ART (815) 201	Madison Area Tech. College	ARHU,CRART	
6828	4652	A	3.0	DES EL	Design Elective	ART (815) 202	Madison Area Tech. College	HUM, CRPRF	
6829	4652	L	3.0	ART 103	3d Design	ART (815) 203	Madison Area Tech. College		
6830	4652		3.0	ART EL	Art Elective	ART (815) 204	Madison Area Tech. College	CRPRF, HUM	
6831	4652	L	3.0	ART 100	Drawing I	ART (815) 205	Madison Area Tech. College	ARHU,CRART	
6832	4652		3.0	ART EL	Art Elective	ART (815) 206	Madison Area Tech. College	HUM, CRPRF	
6833	4652		3.0	ART EL	Art Elective	ART (815) 207	Madison Area Tech. College	HUM, CRPRF	
6834	4652		3.0	ART EL	Art Elective	ART (815) 209	Madison Area Tech. College	HUM, ARTMU	
6835	4652	L	3.0	ARTH 224	Survey of Art - Ren-20th Cent	ART (815) 210	Madison Area Tech. College	ARHU,ARTH	
6836	4652		3.0	ART EL	Art Elective	ART (815) 211	Madison Area Tech. College		
6837	4652		3.0	ART EL	Art Elective	ART (815) 212	Madison Area Tech. College		
6838	4652	A	3.0	ART 500	Drawing II	ART (815) 215	Madison Area Tech. College		
6839	4652		3.0	ART EL	Art Elective	ART (815) 217	Madison Area Tech. College		
6840	4652		3.0	ART EL	Art Elective	ART (815) 218	Madison Area Tech. College		
6841	4652	U	3.0	ART 301	Life Drawing I	ART (815) 219	Madison Area Tech. College		
6842	4652	L	3.0	ART EL	Art Elective	ART (815) 220	Madison Area Tech. College		
6843	4652	L	2.0	ART EL	Art Elective	ART (815) 221	Madison Area Tech. College		
6844	4652		3.0	GCOM EL	Graphic Communications Elective	ART (815) 224	Madison Area Tech. College		
6845	4652		2.0	GCOM EL	Graphic Communications Elective	ART (815) 225	Madison Area Tech. College		
6846	4652		3.0	GCOM EL	Graphic Communications Elective	ART (815) 226	Madison Area Tech. College		
6847	4652		2.0	ART EL	Art Elective	ART (815) 230	Madison Area Tech. College		
6848	4652	L	3.0	MEDIA 204	Exploring Photography	ART (815) 234	Madison Area Tech. College	CRPRF,HUM	
6849	4652		3.0	MEDIA EL	Media Technology Elective	ART (815) 235	Madison Area Tech. College		
6850	4652		3.0	MEDIA EL	Media Technology Elective	ART (815) 236	Madison Area Tech. College		
6851	4652		3.0	ART EL	Art Elective	ART (815) 237	Madison Area Tech. College		
6852	4652	L	3.0	ART 209	Painting I	ART (815) 241	Madison Area Tech. College		
6853	4652	A	3.0	ART EL	Art Elective	ART (815) 242	Madison Area Tech. College		
6854	4652	L	3.0	ART EL	Art Elective	ART (815) 253	Madison Area Tech. College		
6855	4652	A	3.0	ART EL	Art Elective	ART (815) 254	Madison Area Tech. College		
6856	4652	L	3.0	ART 217	Printmaking I	ART (815) 255	Madison Area Tech. College		
6857	4652		3.0	ART EL	Art Elective	ART (815) 256	Madison Area Tech. College		
6858	4652		2.0	GCOM EL	Graphic Communications Elective	ART (815) 262	Madison Area Tech. College		
6859	4652		2.0	ART EL	Art Elective	ART (815) 270	Madison Area Tech. College		
6860	4652		2.0	ART EL	Art Elective	ART (815) 280	Madison Area Tech. College		
6861	4652		3.0	ART EL	Art Elective	ART (815) 281	Madison Area Tech. College		
6862	4652		3.0	ART EL	Art Elective	ART (815) 282	Madison Area Tech. College		
6863	4652		2.0	ART EL	Art Elective	ART (815) 283	Madison Area Tech. College		
6864	4652		3.0	ART EL	Art Elective	ART (815) 284	Madison Area Tech. College		
6865	4652		3.0	ART EL	Art Elective	ART (815) 285	Madison Area Tech. College		
6866	4652		3.0	ART EL	Art Elective	ART (815) 286	Madison Area Tech. College	HUM, CRPRF	
6867	4652		3.0	ART EL	Art Elective	ART (815) 287	Madison Area Tech. College		
6868	4652		1.0	ART EL	Art Elective	ART (815) 288	Madison Area Tech. College		
6869	4652	L	3.0	ART 213	Ceramics I	ART (815) 290	Madison Area Tech. College	ARHU,CRART	
6870	4652	A	3.0	ART EL	Art Elective	ART (815) 291	Madison Area Tech. College		
6871	4652		3.0	ART EL	Art Elective	ART (815) 292	Madison Area Tech. College	CRPRF, HUM	
6872	4652		3.0	ART EL	Art Elective	ART (815) 293	Madison Area Tech. College		
6873	4682		0.0	DNT	Does Not Transfer	COMMSK (801) 101	Madison Area Tech. College	ENG	
