to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
Gateway Tech. College,,3.00,GEN EL,General Elective,IT (107) 114,Moraine Park Tech. College,,"Visual Basic, Advanced",200
Gateway Tech. College,,3.00,GEN EL,General Elective,IT (107) 117,Moraine Park Tech. College,,Vb.Net-Db/Web/Class Objects Pr,200
Gateway Tech. College,,3.00,GEN EL,General Elective,IT (107) 121,Moraine Park Tech. College,,Computer Operations 1,200
Gateway Tech. College,,4.00,GEN EL,General Elective,IT (107) 129,Moraine Park Tech. College,,Rpg/400 Programming,200
Gateway Tech. College,,3.00,GEN EL,General Elective,IT (107) 145,Moraine Park Tech. College,,Introductn to Systems Analysis,200
UW-Superior,E,4.00,BIOL 123,Concepts in Biology,NATSCI (806) 114,Moraine Park Tech. College,"UCTA,NS5,NS",General Biology,22
UW-Superior,I,4.00,CHEM EL,Chemistry Elective,NATSCI (806) 134,Moraine Park Tech. College,UCTA,General Chemistry,22
UW-Superior,I,4.00,PHYS EL,Physics Elective,NATSCI (806) 154,Moraine Park Tech. College,UCTA,General Physics (Alg-Based),22
UW-Superior,E,4.00,BIOL 270,Human Anatomy and Physiology I,NATSCI (806) 177,Moraine Park Tech. College,,Gen Anatomy & Physiology,
UW-Superior,E,4.00,BIOL EL,Biology Elective,NATSCI (806) 179,Moraine Park Tech. College,,Adv Anatomy & Physiology,
UW-Superior,E,4.00,CHEM EL,Chemistry Elective,NATSCI (806) 186,Moraine Park Tech. College,,Intro to Biochemistry,
UW-Superior,I,4.00,BIOL 355,Microbes and Defense,NATSCI (806) 197,Moraine Park Tech. College,,Microbiology,
Gateway Tech. College,,3.00,GEN EL,General Elective,MEDREC (530) 120,Moraine Park Tech. College,,Careers in Allied Health,200
Gateway Tech. College,,3.00,MEDREC (530) 162,Foundations of Him,MEDREC (530) 162,Moraine Park Tech. College,,Foundations of Him,200
Gateway Tech. College,,3.00,MEDREC (530) 165,Intermediate Coding,MEDREC (530) 165,Moraine Park Tech. College,,Intermediate Coding,200
Gateway Tech. College,,2.00,MEDREC (530) 172,Healthcare Delivery Systems,MEDREC (530) 172,Moraine Park Tech. College,,Healthcare Delivery Systems,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 176,Health Data Management,MEDREC (530) 176,Moraine Park Tech. College,,Health Data Management,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 177,Healthcare Stats & Research,MEDREC (530) 177,Moraine Park Tech. College,,Healthcare Stats & Research,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 178,Healthcare Law & Ethics,MEDREC (530) 178,Moraine Park Tech. College,,Healthcare Law & Ethics,"200, 215"
Gateway Tech. College,,1.00,MEDREC (530) 181,Intro to the Health Record,MEDREC (530) 181,Moraine Park Tech. College,,Intro to the Health Record,"200, 215"
Gateway Tech. College,,3.00,MEDREC (530) 182,Human Disease For Hlth Profes,MEDREC (530) 182,Moraine Park Tech. College,,Human Disease For Hlth Profes,"200, 215"
Gateway Tech. College,,3.00,MEDREC (530) 184,Cpt Coding,MEDREC (530) 184,Moraine Park Tech. College,,Cpt Coding,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 185,Healthcare Reimbursement,MEDREC (530) 185,Moraine Park Tech. College,,Healthcare Reimbursement,"200, 215"
Gateway Tech. College,,3.00,MEDREC (530) 190,Healthcare Information Systems,MEDREC (530) 190,Moraine Park Tech. College,,Healthcare Information Systems,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 193,Healthcare Quality Management,MEDREC (530) 193,Moraine Park Tech. College,,Healthcare Quality Management,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 194,Him Organizational Resources,MEDREC (530) 194,Moraine Park Tech. College,,Him Organizational Resources,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 195,Applied Coding,MEDREC (530) 195,Moraine Park Tech. College,,Applied Coding,"200, 215"
Gateway Tech. College,,3.00,MEDREC (530) 196,Professional Practice 1,MEDREC (530) 196,Moraine Park Tech. College,,Professional Practice,"200, 215"
Gateway Tech. College,,3.00,MEDREC (530) 197,Icd Diagnosis Coding,MEDREC (530) 197,Moraine Park Tech. College,,Icd Diagnosis Coding,"200, 215"
Gateway Tech. College,,3.00,MEDREC (530) 198,Professional Practice 2,MEDREC (530) 198,Moraine Park Tech. College,,Professional Practice 2,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 199,Icd Procedure Coding,MEDREC (530) 199,Moraine Park Tech. College,,Icd Procedure Coding,"200, 215"
