to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
Gateway Tech. College,,2.00,RADTEC (526) 195,Radiographic Quality Analysis,RADTEC (526) 195,Western Tech. College,,Radiographic Quality Analysis,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 196,Modalities,RADTEC (526) 196,Western Tech. College,,Modalities,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 197,Radiation Protection & Biology,RADTEC (526) 197,Western Tech. College,,Radiation Protection & Biology,"200, 215"
Gateway Tech. College,,2.00,RADTEC (526) 198,Radiography Clinical 6,RADTEC (526) 198,Western Tech. College,,Radiography Clinical 6,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 199,Radiography Clinical 4,RADTEC (526) 199,Western Tech. College,,Radiography Clinical 4,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 172,Healthcare Delivery Systems,MEDREC (530) 172,Western Tech. College,,Healthcare Delivery Systems,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 176,Health Data Management,MEDREC (530) 176,Western Tech. College,,Health Data Management,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 177,Healthcare Stats & Research,MEDREC (530) 177,Western Tech. College,,Healthcare Stats & Research,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 178,Healthcare Law & Ethics,MEDREC (530) 178,Western Tech. College,,Healthcare Law & Ethics,"200, 215"
Gateway Tech. College,,1.00,MEDREC (530) 181,Intro to the Health Record,MEDREC (530) 181,Western Tech. College,,Intro to the Health Record,"200, 215"
Gateway Tech. College,,3.00,MEDREC (530) 182,Human Disease For Hlth Profes,MEDREC (530) 182,Western Tech. College,,Human Disease For Hlth Profes,"200, 215"
Gateway Tech. College,,3.00,MEDREC (530) 184,Cpt Coding,MEDREC (530) 184,Western Tech. College,,Cpt Coding,"200, 215"
Gateway Tech. College,,2.00,MEDREC (530) 185,Healthcare Reimbursement,MEDREC (530) 185,Western Tech. College,,Healthcare Reimbursement,"200, 215"
Gateway Tech. College,,3.00,MEDREC (530) 190,Healthcare Information Systems,MEDREC (530) 190,Western Tech. College,,Healthcare Information Systems,"200, 215"
